geo,year,EU_labor_market_workforce_education__geo_label,EU_labor_market_workforce_education__Country_code,EU_labor_market_workforce_education__education_level,EU_labor_market_workforce_education__education_level_pct,EU_labor_market_workforce_education__education_level_pct_diff,_row_order_,__conflict_file
BE21,2013,Prov. Antwerpen,BE,medium,38.4,-0.7751937984496233,6346,EU_labor_market_workforce_education
BE21,2013,Prov. Antwerpen,BE,high,35.4,0.283286118980174,12619,EU_labor_market_workforce_education
BE21,2014,Prov. Antwerpen,BE,low,23.6,-9.923664122137396,74,EU_labor_market_workforce_education
BE21,2014,Prov. Antwerpen,BE,medium,38.4,0.0,6347,EU_labor_market_workforce_education
BE21,2014,Prov. Antwerpen,BE,high,38.1,7.627118644067806,12620,EU_labor_market_workforce_education
BE21,2015,Prov. Antwerpen,BE,low,22.7,-3.813559322033907,75,EU_labor_market_workforce_education
BE21,2015,Prov. Antwerpen,BE,medium,39.7,3.385416666666678,6348,EU_labor_market_workforce_education
BE21,2015,Prov. Antwerpen,BE,high,37.6,-1.3123359580052494,12621,EU_labor_market_workforce_education
BE21,2016,Prov. Antwerpen,BE,low,23.9,5.286343612334799,76,EU_labor_market_workforce_education
BE21,2016,Prov. Antwerpen,BE,medium,41.2,3.778337531486146,6349,EU_labor_market_workforce_education
BE21,2016,Prov. Antwerpen,BE,high,34.9,-7.180851063829794,12622,EU_labor_market_workforce_education
BE21,2017,Prov. Antwerpen,BE,low,22.2,-7.112970711297069,77,EU_labor_market_workforce_education
BE21,2017,Prov. Antwerpen,BE,medium,39.7,-3.640776699029126,6350,EU_labor_market_workforce_education
BE21,2017,Prov. Antwerpen,BE,high,38.2,9.455587392550155,12623,EU_labor_market_workforce_education
BE21,2018,Prov. Antwerpen,BE,low,20.5,-7.657657657657654,78,EU_labor_market_workforce_education
BE21,2018,Prov. Antwerpen,BE,medium,39.5,-0.5037783375314933,6351,EU_labor_market_workforce_education
BE21,2018,Prov. Antwerpen,BE,high,40.0,4.712041884816746,12624,EU_labor_market_workforce_education
BE21,2019,Prov. Antwerpen,BE,low,20.9,1.951219512195115,79,EU_labor_market_workforce_education
BE21,2019,Prov. Antwerpen,BE,medium,39.1,-1.0126582278480976,6352,EU_labor_market_workforce_education
BE21,2019,Prov. Antwerpen,BE,high,40.0,0.0,12625,EU_labor_market_workforce_education
BE21,2020,Prov. Antwerpen,BE,low,20.7,-0.9569377990430588,80,EU_labor_market_workforce_education
BE21,2020,Prov. Antwerpen,BE,medium,38.3,-2.046035805626609,6353,EU_labor_market_workforce_education
BE21,2020,Prov. Antwerpen,BE,high,41.0,2.5,12626,EU_labor_market_workforce_education
BE21,2021,Prov. Antwerpen,BE,low,17.8,-14.009661835748783,81,EU_labor_market_workforce_education
BE21,2021,Prov. Antwerpen,BE,medium,38.7,1.0443864229765163,6354,EU_labor_market_workforce_education
BE21,2021,Prov. Antwerpen,BE,high,43.5,6.097560975609756,12627,EU_labor_market_workforce_education
BE21,2022,Prov. Antwerpen,BE,low,14.2,-20.224719101123604,82,EU_labor_market_workforce_education
BE21,2022,Prov. Antwerpen,BE,medium,38.7,0.0,6355,EU_labor_market_workforce_education
BE21,2022,Prov. Antwerpen,BE,high,47.1,8.27586206896552,12628,EU_labor_market_workforce_education
BE21,2023,Prov. Antwerpen,BE,low,15.5,9.154929577464795,83,EU_labor_market_workforce_education
BE21,2023,Prov. Antwerpen,BE,medium,38.4,-0.7751937984496233,6356,EU_labor_market_workforce_education
BE21,2023,Prov. Antwerpen,BE,high,46.1,-2.123142250530785,12629,EU_labor_market_workforce_education
BE21,2024,Prov. Antwerpen,BE,low,15.5,0.0,84,EU_labor_market_workforce_education
BE21,2024,Prov. Antwerpen,BE,medium,38.4,0.0,6357,EU_labor_market_workforce_education
BE21,2024,Prov. Antwerpen,BE,high,46.1,0.0,12630,EU_labor_market_workforce_education
BE22,2008,Prov. Limburg (BE),BE,low,30.3,,85,EU_labor_market_workforce_education
BE22,2008,Prov. Limburg (BE),BE,medium,41.8,,6358,EU_labor_market_workforce_education
BE22,2008,Prov. Limburg (BE),BE,high,27.8,,12631,EU_labor_market_workforce_education
BE22,2009,Prov. Limburg (BE),BE,low,30.6,0.9900990099009924,86,EU_labor_market_workforce_education
BE22,2009,Prov. Limburg (BE),BE,medium,40.8,-2.392344497607656,6359,EU_labor_market_workforce_education
BE22,2009,Prov. Limburg (BE),BE,high,28.6,2.877697841726621,12632,EU_labor_market_workforce_education
BE22,2010,Prov. Limburg (BE),BE,low,30.7,0.326797385620908,87,EU_labor_market_workforce_education
BE22,2010,Prov. Limburg (BE),BE,medium,40.0,-1.9607843137254832,6360,EU_labor_market_workforce_education
BE22,2010,Prov. Limburg (BE),BE,high,29.3,2.447552447552445,12633,EU_labor_market_workforce_education
BE22,2011,Prov. Limburg (BE),BE,low,29.2,-4.88599348534202,88,EU_labor_market_workforce_education
BE22,2011,Prov. Limburg (BE),BE,medium,42.1,5.250000000000004,6361,EU_labor_market_workforce_education
BE22,2011,Prov. Limburg (BE),BE,high,28.8,-1.706484641638225,12634,EU_labor_market_workforce_education
BE22,2012,Prov. Limburg (BE),BE,low,29.1,-0.3424657534246502,89,EU_labor_market_workforce_education
BE22,2012,Prov. Limburg (BE),BE,medium,40.2,-4.513064133016624,6362,EU_labor_market_workforce_education
BE22,2012,Prov. Limburg (BE),BE,high,30.7,6.597222222222217,12635,EU_labor_market_workforce_education
BE22,2013,Prov. Limburg (BE),BE,low,27.9,-4.123711340206195,90,EU_labor_market_workforce_education
BE22,2013,Prov. Limburg (BE),BE,medium,43.4,7.960199004975113,6363,EU_labor_market_workforce_education
BE22,2013,Prov. Limburg (BE),BE,high,28.7,-6.514657980456026,12636,EU_labor_market_workforce_education
BE22,2014,Prov. Limburg (BE),BE,low,25.3,-9.318996415770602,91,EU_labor_market_workforce_education
BE22,2014,Prov. Limburg (BE),BE,medium,43.6,0.4608294930875642,6364,EU_labor_market_workforce_education
BE22,2014,Prov. Limburg (BE),BE,high,31.1,8.362369337979102,12637,EU_labor_market_workforce_education
BE22,2015,Prov. Limburg (BE),BE,low,24.8,-1.9762845849802373,92,EU_labor_market_workforce_education
BE22,2015,Prov. Limburg (BE),BE,medium,43.1,-1.146788990825688,6365,EU_labor_market_workforce_education
BE22,2015,Prov. Limburg (BE),BE,high,32.1,3.215434083601286,12638,EU_labor_market_workforce_education
BE22,2016,Prov. Limburg (BE),BE,low,25.1,1.2096774193548416,93,EU_labor_market_workforce_education
BE22,2016,Prov. Limburg (BE),BE,medium,42.0,-2.55220417633411,6366,EU_labor_market_workforce_education
BE22,2016,Prov. Limburg (BE),BE,high,32.9,2.492211838006221,12639,EU_labor_market_workforce_education
BE22,2017,Prov. Limburg (BE),BE,low,22.2,-11.553784860557776,94,EU_labor_market_workforce_education
BE22,2017,Prov. Limburg (BE),BE,medium,42.5,1.1904761904761905,6367,EU_labor_market_workforce_education
BE22,2017,Prov. Limburg (BE),BE,high,35.4,7.598784194528875,12640,EU_labor_market_workforce_education
BE22,2018,Prov. Limburg (BE),BE,low,20.0,-9.909909909909906,95,EU_labor_market_workforce_education
BE22,2018,Prov. Limburg (BE),BE,medium,44.1,3.764705882352944,6368,EU_labor_market_workforce_education
BE22,2018,Prov. Limburg (BE),BE,high,35.8,1.1299435028248548,12641,EU_labor_market_workforce_education
BE22,2019,Prov. Limburg (BE),BE,low,20.4,1.999999999999993,96,EU_labor_market_workforce_education
BE22,2019,Prov. Limburg (BE),BE,medium,42.9,-2.721088435374156,6369,EU_labor_market_workforce_education
BE22,2019,Prov. Limburg (BE),BE,high,36.7,2.5139664804469435,12642,EU_labor_market_workforce_education
BE22,2020,Prov. Limburg (BE),BE,low,19.6,-3.9215686274509673,97,EU_labor_market_workforce_education
BE22,2020,Prov. Limburg (BE),BE,medium,42.7,-0.4662004662004563,6370,EU_labor_market_workforce_education
BE22,2020,Prov. Limburg (BE),BE,high,37.7,2.7247956403269757,12643,EU_labor_market_workforce_education
BE22,2021,Prov. Limburg (BE),BE,low,17.2,-12.244897959183684,98,EU_labor_market_workforce_education
BE22,2021,Prov. Limburg (BE),BE,medium,43.6,2.1077283372365305,6371,EU_labor_market_workforce_education
BE22,2021,Prov. Limburg (BE),BE,high,39.2,3.978779840848806,12644,EU_labor_market_workforce_education
BE22,2022,Prov. Limburg (BE),BE,low,13.0,-24.418604651162788,99,EU_labor_market_workforce_education
BE22,2022,Prov. Limburg (BE),BE,medium,43.3,-0.6880733944954226,6372,EU_labor_market_workforce_education
BE22,2022,Prov. Limburg (BE),BE,high,43.7,11.479591836734691,12645,EU_labor_market_workforce_education
BE22,2023,Prov. Limburg (BE),BE,low,12.4,-4.615384615384613,100,EU_labor_market_workforce_education
BE22,2023,Prov. Limburg (BE),BE,medium,45.4,4.849884526558896,6373,EU_labor_market_workforce_education
BE22,2023,Prov. Limburg (BE),BE,high,42.2,-3.432494279176201,12646,EU_labor_market_workforce_education
BE22,2024,Prov. Limburg (BE),BE,low,12.3,-0.8064516129032229,101,EU_labor_market_workforce_education
BE22,2024,Prov. Limburg (BE),BE,medium,49.2,8.370044052863445,6374,EU_labor_market_workforce_education
BE22,2024,Prov. Limburg (BE),BE,high,38.5,-8.767772511848348,12647,EU_labor_market_workforce_education
BE23,2008,Prov. Oost-Vlaanderen,BE,low,29.9,,102,EU_labor_market_workforce_education
BE23,2008,Prov. Oost-Vlaanderen,BE,medium,38.6,,6375,EU_labor_market_workforce_education
BE23,2008,Prov. Oost-Vlaanderen,BE,high,31.5,,12648,EU_labor_market_workforce_education
BE23,2009,Prov. Oost-Vlaanderen,BE,low,28.0,-6.35451505016722,103,EU_labor_market_workforce_education
BE23,2009,Prov. Oost-Vlaanderen,BE,medium,38.2,-1.0362694300518096,6376,EU_labor_market_workforce_education
BE23,2009,Prov. Oost-Vlaanderen,BE,high,33.8,7.3015873015872925,12649,EU_labor_market_workforce_education
BE23,2010,Prov. Oost-Vlaanderen,BE,low,28.6,2.142857142857148,104,EU_labor_market_workforce_education
BE23,2010,Prov. Oost-Vlaanderen,BE,medium,36.7,-3.926701570680628,6377,EU_labor_market_workforce_education
BE23,2010,Prov. Oost-Vlaanderen,BE,high,34.7,2.6627218934911414,12650,EU_labor_market_workforce_education
BE23,2011,Prov. Oost-Vlaanderen,BE,low,27.2,-4.895104895104902,105,EU_labor_market_workforce_education
BE23,2011,Prov. Oost-Vlaanderen,BE,medium,37.8,2.9972752043596573,6378,EU_labor_market_workforce_education
BE23,2011,Prov. Oost-Vlaanderen,BE,high,35.1,1.152737752161379,12651,EU_labor_market_workforce_education
BE23,2012,Prov. Oost-Vlaanderen,BE,low,27.5,1.102941176470591,106,EU_labor_market_workforce_education
BE23,2012,Prov. Oost-Vlaanderen,BE,medium,37.5,-0.7936507936507862,6379,EU_labor_market_workforce_education
BE23,2012,Prov. Oost-Vlaanderen,BE,high,34.9,-0.5698005698005779,12652,EU_labor_market_workforce_education
BE23,2013,Prov. Oost-Vlaanderen,BE,low,24.7,-10.181818181818183,107,EU_labor_market_workforce_education
BE23,2013,Prov. Oost-Vlaanderen,BE,medium,38.0,1.3333333333333337,6380,EU_labor_market_workforce_education
BE23,2013,Prov. Oost-Vlaanderen,BE,high,37.3,6.876790830945555,12653,EU_labor_market_workforce_education
BE23,2014,Prov. Oost-Vlaanderen,BE,low,25.8,4.453441295546565,108,EU_labor_market_workforce_education
BE23,2014,Prov. Oost-Vlaanderen,BE,medium,37.5,-1.3157894736842104,6381,EU_labor_market_workforce_education
BE23,2014,Prov. Oost-Vlaanderen,BE,high,36.7,-1.6085790884718347,12654,EU_labor_market_workforce_education
BE23,2015,Prov. Oost-Vlaanderen,BE,low,24.4,-5.426356589147295,109,EU_labor_market_workforce_education
BE23,2015,Prov. Oost-Vlaanderen,BE,medium,38.1,1.600000000000004,6382,EU_labor_market_workforce_education
BE23,2015,Prov. Oost-Vlaanderen,BE,high,37.5,2.179836512261572,12655,EU_labor_market_workforce_education
BE23,2016,Prov. Oost-Vlaanderen,BE,low,23.2,-4.918032786885243,110,EU_labor_market_workforce_education
BE23,2016,Prov. Oost-Vlaanderen,BE,medium,37.2,-2.362204724409445,6383,EU_labor_market_workforce_education
BE23,2016,Prov. Oost-Vlaanderen,BE,high,39.6,5.600000000000003,12656,EU_labor_market_workforce_education
BE23,2017,Prov. Oost-Vlaanderen,BE,low,21.0,-9.482758620689651,111,EU_labor_market_workforce_education
BE23,2017,Prov. Oost-Vlaanderen,BE,medium,36.5,-1.8817204301075343,6384,EU_labor_market_workforce_education
BE23,2017,Prov. Oost-Vlaanderen,BE,high,42.6,7.575757575757576,12657,EU_labor_market_workforce_education
BE23,2018,Prov. Oost-Vlaanderen,BE,low,18.9,-10.000000000000004,112,EU_labor_market_workforce_education
BE23,2018,Prov. Oost-Vlaanderen,BE,medium,38.4,5.205479452054791,6385,EU_labor_market_workforce_education
BE23,2018,Prov. Oost-Vlaanderen,BE,high,42.8,0.4694835680751073,12658,EU_labor_market_workforce_education
BE23,2019,Prov. Oost-Vlaanderen,BE,low,17.7,-6.349206349206346,113,EU_labor_market_workforce_education
BE23,2019,Prov. Oost-Vlaanderen,BE,medium,40.8,6.2499999999999964,6386,EU_labor_market_workforce_education
BE23,2019,Prov. Oost-Vlaanderen,BE,high,41.5,-3.037383177570087,12659,EU_labor_market_workforce_education
BE23,2020,Prov. Oost-Vlaanderen,BE,low,16.5,-6.779661016949149,114,EU_labor_market_workforce_education
BE23,2020,Prov. Oost-Vlaanderen,BE,medium,39.4,-3.4313725490196045,6387,EU_labor_market_workforce_education
BE23,2020,Prov. Oost-Vlaanderen,BE,high,44.1,6.265060240963859,12660,EU_labor_market_workforce_education
BE23,2021,Prov. Oost-Vlaanderen,BE,low,13.2,-20.000000000000004,115,EU_labor_market_workforce_education
BE23,2021,Prov. Oost-Vlaanderen,BE,medium,36.8,-6.598984771573608,6388,EU_labor_market_workforce_education
BE23,2021,Prov. Oost-Vlaanderen,BE,high,50.0,13.378684807256231,12661,EU_labor_market_workforce_education
BE23,2022,Prov. Oost-Vlaanderen,BE,low,13.6,3.030303030303033,116,EU_labor_market_workforce_education
BE23,2022,Prov. Oost-Vlaanderen,BE,medium,36.8,0.0,6389,EU_labor_market_workforce_education
BE23,2022,Prov. Oost-Vlaanderen,BE,high,49.6,-0.7999999999999973,12662,EU_labor_market_workforce_education
BE23,2023,Prov. Oost-Vlaanderen,BE,low,15.5,13.97058823529412,117,EU_labor_market_workforce_education
BE23,2023,Prov. Oost-Vlaanderen,BE,medium,37.8,2.717391304347826,6390,EU_labor_market_workforce_education
BE23,2023,Prov. Oost-Vlaanderen,BE,high,46.8,-5.645161290322589,12663,EU_labor_market_workforce_education
BE23,2024,Prov. Oost-Vlaanderen,BE,low,13.2,-14.83870967741936,118,EU_labor_market_workforce_education
BE23,2024,Prov. Oost-Vlaanderen,BE,medium,38.3,1.3227513227513228,6391,EU_labor_market_workforce_education
BE23,2024,Prov. Oost-Vlaanderen,BE,high,48.5,3.632478632478639,12664,EU_labor_market_workforce_education
BE24,2008,Prov. Vlaams-Brabant,BE,low,24.1,,119,EU_labor_market_workforce_education
BE24,2008,Prov. Vlaams-Brabant,BE,medium,35.1,,6392,EU_labor_market_workforce_education
BE24,2008,Prov. Vlaams-Brabant,BE,high,40.8,,12665,EU_labor_market_workforce_education
BE24,2009,Prov. Vlaams-Brabant,BE,low,21.1,-12.448132780082986,120,EU_labor_market_workforce_education
BE24,2009,Prov. Vlaams-Brabant,BE,medium,34.8,-0.8547008547008668,6393,EU_labor_market_workforce_education
BE24,2009,Prov. Vlaams-Brabant,BE,high,44.2,8.333333333333348,12666,EU_labor_market_workforce_education
BE24,2010,Prov. Vlaams-Brabant,BE,low,21.4,1.421800947867285,121,EU_labor_market_workforce_education
BE24,2010,Prov. Vlaams-Brabant,BE,medium,34.0,-2.2988505747126355,6394,EU_labor_market_workforce_education
BE24,2010,Prov. Vlaams-Brabant,BE,high,44.6,0.9049773755656076,12667,EU_labor_market_workforce_education
BE24,2011,Prov. Vlaams-Brabant,BE,low,21.0,-1.8691588785046664,122,EU_labor_market_workforce_education
BE24,2011,Prov. Vlaams-Brabant,BE,medium,36.9,8.529411764705879,6395,EU_labor_market_workforce_education
BE24,2011,Prov. Vlaams-Brabant,BE,high,42.1,-5.605381165919282,12668,EU_labor_market_workforce_education
BE24,2012,Prov. Vlaams-Brabant,BE,low,19.9,-5.238095238095245,123,EU_labor_market_workforce_education
BE24,2012,Prov. Vlaams-Brabant,BE,medium,36.4,-1.3550135501355014,6396,EU_labor_market_workforce_education
BE24,2012,Prov. Vlaams-Brabant,BE,high,43.6,3.5629453681710213,12669,EU_labor_market_workforce_education
BE24,2013,Prov. Vlaams-Brabant,BE,low,17.7,-11.055276381909543,124,EU_labor_market_workforce_education
BE24,2013,Prov. Vlaams-Brabant,BE,medium,38.0,4.3956043956044,6397,EU_labor_market_workforce_education
BE24,2013,Prov. Vlaams-Brabant,BE,high,44.3,1.6055045871559532,12670,EU_labor_market_workforce_education
BE24,2014,Prov. Vlaams-Brabant,BE,low,18.3,3.389830508474585,125,EU_labor_market_workforce_education
BE24,2014,Prov. Vlaams-Brabant,BE,medium,35.9,-5.5263157894736885,6398,EU_labor_market_workforce_education
BE24,2014,Prov. Vlaams-Brabant,BE,high,45.8,3.3860045146726865,12671,EU_labor_market_workforce_education
BE24,2015,Prov. Vlaams-Brabant,BE,low,18.1,-1.092896174863384,126,EU_labor_market_workforce_education
BE24,2015,Prov. Vlaams-Brabant,BE,medium,37.2,3.621169916434552,6399,EU_labor_market_workforce_education
BE24,2015,Prov. Vlaams-Brabant,BE,high,44.7,-2.4017467248908178,12672,EU_labor_market_workforce_education
BE24,2016,Prov. Vlaams-Brabant,BE,low,16.7,-7.734806629834265,127,EU_labor_market_workforce_education
BE24,2016,Prov. Vlaams-Brabant,BE,medium,36.1,-2.9569892473118315,6400,EU_labor_market_workforce_education
BE24,2016,Prov. Vlaams-Brabant,BE,high,47.3,5.816554809843388,12673,EU_labor_market_workforce_education
BE24,2017,Prov. Vlaams-Brabant,BE,low,14.3,-14.37125748502993,128,EU_labor_market_workforce_education
BE24,2017,Prov. Vlaams-Brabant,BE,medium,35.0,-3.047091412742386,6401,EU_labor_market_workforce_education
BE24,2017,Prov. Vlaams-Brabant,BE,high,50.7,7.188160676532782,12674,EU_labor_market_workforce_education
BE24,2018,Prov. Vlaams-Brabant,BE,low,14.6,2.0979020979020904,129,EU_labor_market_workforce_education
BE24,2018,Prov. Vlaams-Brabant,BE,medium,36.6,4.571428571428576,6402,EU_labor_market_workforce_education
BE24,2018,Prov. Vlaams-Brabant,BE,high,48.7,-3.9447731755424074,12675,EU_labor_market_workforce_education
BE24,2019,Prov. Vlaams-Brabant,BE,low,13.8,-5.479452054794513,130,EU_labor_market_workforce_education
BE24,2019,Prov. Vlaams-Brabant,BE,medium,37.0,1.092896174863384,6403,EU_labor_market_workforce_education
BE24,2019,Prov. Vlaams-Brabant,BE,high,49.2,1.026694045174538,12676,EU_labor_market_workforce_education
BE24,2020,Prov. Vlaams-Brabant,BE,low,12.2,-11.594202898550735,131,EU_labor_market_workforce_education
BE24,2020,Prov. Vlaams-Brabant,BE,medium,36.4,-1.6216216216216257,6404,EU_labor_market_workforce_education
BE24,2020,Prov. Vlaams-Brabant,BE,high,51.4,4.471544715447146,12677,EU_labor_market_workforce_education
BE24,2021,Prov. Vlaams-Brabant,BE,low,12.5,2.459016393442629,132,EU_labor_market_workforce_education
BE24,2021,Prov. Vlaams-Brabant,BE,medium,34.3,-5.769230769230773,6405,EU_labor_market_workforce_education
BE24,2021,Prov. Vlaams-Brabant,BE,high,53.2,3.501945525291837,12678,EU_labor_market_workforce_education
BE24,2022,Prov. Vlaams-Brabant,BE,low,15.1,20.8,133,EU_labor_market_workforce_education
BE24,2022,Prov. Vlaams-Brabant,BE,medium,33.3,-2.915451895043732,6406,EU_labor_market_workforce_education
BE24,2022,Prov. Vlaams-Brabant,BE,high,51.6,-3.007518796992484,12679,EU_labor_market_workforce_education
BE24,2023,Prov. Vlaams-Brabant,BE,low,17.3,14.569536423841068,134,EU_labor_market_workforce_education
BE24,2023,Prov. Vlaams-Brabant,BE,medium,32.8,-1.5015015015015016,6407,EU_labor_market_workforce_education
BE24,2023,Prov. Vlaams-Brabant,BE,high,50.0,-3.1007751937984525,12680,EU_labor_market_workforce_education
BE24,2024,Prov. Vlaams-Brabant,BE,low,15.1,-12.71676300578035,135,EU_labor_market_workforce_education
BE24,2024,Prov. Vlaams-Brabant,BE,medium,33.9,3.35365853658537,6408,EU_labor_market_workforce_education
BE24,2024,Prov. Vlaams-Brabant,BE,high,51.0,2.0,12681,EU_labor_market_workforce_education
BE25,2008,Prov. West-Vlaanderen,BE,low,31.5,,136,EU_labor_market_workforce_education
BE25,2008,Prov. West-Vlaanderen,BE,medium,38.6,,6409,EU_labor_market_workforce_education
BE25,2008,Prov. West-Vlaanderen,BE,high,29.9,,12682,EU_labor_market_workforce_education
BE25,2009,Prov. West-Vlaanderen,BE,low,30.7,-2.539682539682542,137,EU_labor_market_workforce_education
BE25,2009,Prov. West-Vlaanderen,BE,medium,39.9,3.367875647668386,6410,EU_labor_market_workforce_education
