NUTS code,NUTS name,Year,Period,age,isco08_1d,value
EE,Estonia,2014,A,15 - 64 years,ISCO_4-5_low skilled non-manual,119.715
EE,Estonia,2014,A,15 - 64 years,ISCO_9_elementary occupations,47.433
EE,Estonia,2014,A,15 - 29 years,ISCO 6-8_skilled manual,30.755
EE,Estonia,2014,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,46.816
EE,Estonia,2014,A,15 - 29 years,ISCO_4-5_low skilled non-manual,33.36
EE,Estonia,2014,A,15 - 29 years,ISCO_9_elementary occupations,9.465
EE,Estonia,2014,A,15 - 29 years,Not stated,0.0
EE,Estonia,2014,A,15 - 29 years,ISCO_0_armed forces occupations,1.174
EE,Estonia,2014,A,30 - 64 years,ISCO 6-8_skilled manual,141.245
EE,Estonia,2014,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,208.994
EE,Estonia,2014,A,30 - 64 years,ISCO_4-5_low skilled non-manual,86.355
EE,Estonia,2014,A,30 - 64 years,Not stated,1.512
EE,Estonia,2014,A,30 - 64 years,ISCO_9_elementary occupations,37.968
EE,Estonia,2014,A,30 - 64 years,ISCO_0_armed forces occupations,1.17
EE,Estonia,2013,A,15 - 29 years,ISCO 6-8_skilled manual,33.724
EE,Estonia,2013,A,15 - 29 years,ISCO_0_armed forces occupations,1.23
EE,Estonia,2013,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,47.228
EE,Estonia,2013,A,15 - 29 years,ISCO_4-5_low skilled non-manual,30.374
EE,Estonia,2013,A,15 - 29 years,ISCO_9_elementary occupations,8.589
EE,Estonia,2013,A,15 - 29 years,Not stated,0.0
EE,Estonia,2013,A,15 - 64 years,ISCO 6-8_skilled manual,179.266
EE,Estonia,2013,A,15 - 64 years,ISCO_0_armed forces occupations,2.143
EE,Estonia,2013,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,250.376
EE,Estonia,2013,A,15 - 64 years,ISCO_4-5_low skilled non-manual,112.541
EE,Estonia,2013,A,15 - 64 years,ISCO_9_elementary occupations,51.618
EE,Estonia,2013,A,15 - 64 years,Not stated,0.0
EE,Estonia,2013,A,30 - 64 years,ISCO 6-8_skilled manual,145.541
EE,Estonia,2013,A,30 - 64 years,ISCO_0_armed forces occupations,0.0
EE,Estonia,2013,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,203.149
EE,Estonia,2013,A,30 - 64 years,ISCO_4-5_low skilled non-manual,82.167
EE,Estonia,2013,A,30 - 64 years,ISCO_9_elementary occupations,43.029
EE,Estonia,2013,A,30 - 64 years,Not stated,0.0
EE,Estonia,2012,A,15 - 29 years,ISCO 6-8_skilled manual,36.588
EE,Estonia,2012,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
EE,Estonia,2012,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,45.353
EE,Estonia,2012,A,15 - 29 years,ISCO_4-5_low skilled non-manual,30.621
EE,Estonia,2012,A,15 - 29 years,ISCO_9_elementary occupations,8.266
EE,Estonia,2012,A,15 - 29 years,Not stated,0.0
EE,Estonia,2012,A,15 - 64 years,ISCO 6-8_skilled manual,178.804
EE,Estonia,2012,A,15 - 64 years,ISCO_0_armed forces occupations,2.315
EE,Estonia,2012,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,250.412
EE,Estonia,2012,A,15 - 64 years,ISCO_4-5_low skilled non-manual,112.913
EE,Estonia,2012,A,15 - 64 years,ISCO_9_elementary occupations,45.784
EE,Estonia,2012,A,15 - 64 years,Not stated,0.0
EE,Estonia,2012,A,30 - 64 years,ISCO 6-8_skilled manual,142.215
EE,Estonia,2012,A,30 - 64 years,ISCO_0_armed forces occupations,1.535
EE,Estonia,2012,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,205.059
EE,Estonia,2012,A,30 - 64 years,ISCO_4-5_low skilled non-manual,82.292
EE,Estonia,2012,A,30 - 64 years,ISCO_9_elementary occupations,37.519
EE,Estonia,2012,A,30 - 64 years,Not stated,0.0
EE,Estonia,2011,A,15 - 29 years,ISCO 6-8_skilled manual,33.548
EE,Estonia,2011,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
EE,Estonia,2011,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,44.668
EE,Estonia,2011,A,15 - 29 years,ISCO_4-5_low skilled non-manual,31.944
EE,Estonia,2011,A,15 - 29 years,ISCO_9_elementary occupations,13.048
EE,Estonia,2011,A,15 - 64 years,ISCO 6-8_skilled manual,177.988
EE,Estonia,2011,A,15 - 64 years,ISCO_0_armed forces occupations,2.051
EE,Estonia,2011,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,244.48
EE,Estonia,2011,A,15 - 64 years,ISCO_4-5_low skilled non-manual,106.298
EE,Estonia,2011,A,15 - 64 years,ISCO_9_elementary occupations,50.361
EE,Estonia,2011,A,15 - 64 years,Not stated,0.0
EE,Estonia,2011,A,30 - 64 years,ISCO 6-8_skilled manual,144.44
EE,Estonia,2011,A,30 - 64 years,ISCO_0_armed forces occupations,1.765
EE,Estonia,2011,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,199.811
EE,Estonia,2011,A,30 - 64 years,ISCO_4-5_low skilled non-manual,74.354
EE,Estonia,2011,A,30 - 64 years,ISCO_9_elementary occupations,37.313
EE,Estonia,2011,A,30 - 64 years,Not stated,0.0
EE,Estonia,2010,A,15 - 29 years,Not stated,0.0
EE,Estonia,2010,A,15 - 64 years,Not stated,0.0
EE,Estonia,2010,A,30 - 64 years,Not stated,0.0
EE,Estonia,2009,A,15 - 29 years,Not stated,0.0
EE,Estonia,2009,A,15 - 64 years,Not stated,0.0
EE,Estonia,2009,A,30 - 64 years,Not stated,0.0
EE,Estonia,2008,A,15 - 29 years,Not stated,11.466
EE,Estonia,2008,A,15 - 64 years,Not stated,0.0
EE,Estonia,2008,A,30 - 64 years,Not stated,0.0
EE,Estonia,2024,A,30-64 years,ISCO_9,40.412
EE,Estonia,2024,A,30-64 years,Armed forces,0.0
EE,Estonia,2024,A,30-64 years,ISCO_6-8,146.125
EE,Estonia,2024,A,30-64 years,ISCO_4-5,97.859
EE,Estonia,2024,A,30-64 years,ISCO_1-3,262.096
EE,Estonia,2024,A,15-64 years,ISCO_4-5,126.532
EE,Estonia,2024,A,15-64 years,ISCO_1-3,306.822
EE,Estonia,2024,A,15-64 years,Armed forces,2.324
EE,Estonia,2024,A,15-64 years,ISCO_9,51.366
EE,Estonia,2024,A,15-64 years,ISCO_6-8,166.899
EE,Estonia,2024,A,15-29 years,ISCO_6-8,20.775
EE,Estonia,2024,A,15-29 years,ISCO_4-5,28.674
EE,Estonia,2024,A,15-29 years,ISCO_1-3,44.726
EE,Estonia,2024,A,15-29 years,Armed forces,0.0
EE,Estonia,2024,A,15-29 years,ISCO_9,10.954
EL,Greece,2009,A,15 - 29 years,Not stated,52.64
EL,Greece,2009,A,15 - 64 years,Not stated,331.44
EL,Greece,2009,A,30 - 64 years,Not stated,275.753
EL,Greece,2008,A,15 - 29 years,Not stated,49.425
EL,Greece,2008,A,15 - 64 years,Not stated,310.239
EL,Greece,2008,A,30 - 64 years,Not stated,258.43
EL,Greece,2023,A,30 - 64 years,ISCO_0_armed forces occupations,60.04
EL,Greece,2023,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1140.329
EL,Greece,2023,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1102.277
EL,Greece,2023,A,30 - 64 years,ISCO 6-8_skilled manual,959.922
EL,Greece,2023,A,30 - 64 years,ISCO_9_elementary occupations,244.331
EL,Greece,2023,A,30 - 64 years,Not stated,0.0
EL,Greece,2023,A,15 - 64 years,ISCO_9_elementary occupations,278.336
EL,Greece,2023,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1358.175
EL,Greece,2023,A,15 - 64 years,ISCO 6-8_skilled manual,1070.768
EL,Greece,2023,A,15 - 64 years,ISCO_0_armed forces occupations,64.852
EL,Greece,2023,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1303.502
EL,Greece,2023,A,15 - 64 years,Not stated,0.0
EL,Greece,2023,A,15 - 29 years,ISCO_9_elementary occupations,31.364
EL,Greece,2023,A,15 - 29 years,ISCO 6-8_skilled manual,109.831
EL,Greece,2023,A,15 - 29 years,ISCO_0_armed forces occupations,1.354
EL,Greece,2023,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,163.171
EL,Greece,2023,A,15 - 29 years,ISCO_4-5_low skilled non-manual,255.896
EL,Greece,2022,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1287.272
EL,Greece,2022,A,15 - 64 years,ISCO 6-8_skilled manual,1038.499
EL,Greece,2022,A,15 - 64 years,ISCO_9_elementary occupations,271.459
EL,Greece,2022,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1360.223
EL,Greece,2022,A,15 - 64 years,ISCO_0_armed forces occupations,67.184
EL,Greece,2022,A,15 - 64 years,Not stated,0.0
EL,Greece,2022,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1117.585
EL,Greece,2022,A,30 - 64 years,ISCO_0_armed forces occupations,60.659
EL,Greece,2022,A,30 - 64 years,ISCO 6-8_skilled manual,934.564
EL,Greece,2022,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1131.115
EL,Greece,2022,A,30 - 64 years,ISCO_9_elementary occupations,245.954
EL,Greece,2022,A,30 - 64 years,Not stated,0.0
EL,Greece,2022,A,15 - 29 years,ISCO_0_armed forces occupations,2.833
EL,Greece,2022,A,15 - 29 years,ISCO_4-5_low skilled non-manual,242.638
EL,Greece,2022,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,156.158
EL,Greece,2022,A,15 - 29 years,ISCO 6-8_skilled manual,103.934
EL,Greece,2022,A,15 - 29 years,ISCO_9_elementary occupations,19.621
EL,Greece,2022,A,15 - 29 years,Not stated,0.0
EL,Greece,2021,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1304.045
EL,Greece,2021,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1210.687
EL,Greece,2021,A,15 - 64 years,ISCO_9_elementary occupations,250.763
EL,Greece,2021,A,15 - 64 years,ISCO 6-8_skilled manual,991.675
EL,Greece,2021,A,15 - 64 years,ISCO_0_armed forces occupations,62.585
EL,Greece,2021,A,15 - 64 years,Not stated,0.0
EL,Greece,2021,A,30 - 64 years,ISCO_9_elementary occupations,224.166
EL,Greece,2021,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1084.575
EL,Greece,2021,A,30 - 64 years,ISCO_0_armed forces occupations,57.841
EL,Greece,2021,A,30 - 64 years,ISCO 6-8_skilled manual,890.916
EL,Greece,2021,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1081.074
EL,Greece,2021,A,30 - 64 years,Not stated,0.0
EL,Greece,2021,A,15 - 29 years,ISCO_9_elementary occupations,21.328
EL,Greece,2021,A,15 - 29 years,ISCO 6-8_skilled manual,100.759
EL,Greece,2021,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,125.012
EL,Greece,2021,A,15 - 29 years,ISCO_0_armed forces occupations,2.12
EL,Greece,2021,A,15 - 29 years,ISCO_4-5_low skilled non-manual,222.971
EL,Greece,2020,A,15 - 29 years,ISCO 6-8_skilled manual,83.62
EL,Greece,2020,A,15 - 29 years,ISCO_0_armed forces occupations,2.543
EL,Greece,2020,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,119.47
EL,Greece,2020,A,15 - 29 years,ISCO_4-5_low skilled non-manual,232.893
EL,Greece,2020,A,15 - 29 years,ISCO_9_elementary occupations,24.881
EL,Greece,2020,A,15 - 64 years,ISCO 6-8_skilled manual,930.485
EL,Greece,2020,A,15 - 64 years,ISCO_0_armed forces occupations,57.144
EL,Greece,2020,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1341.056
EL,Greece,2020,A,15 - 64 years,ISCO_9_elementary occupations,245.286
EL,Greece,2020,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1202.39
EL,Greece,2020,A,30 - 64 years,ISCO 6-8_skilled manual,845.68
EL,Greece,2020,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1081.939
EL,Greece,2020,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1108.161
EL,Greece,2020,A,30 - 64 years,ISCO_9_elementary occupations,216.903
EL,Greece,2020,A,30 - 64 years,ISCO_0_armed forces occupations,50.987
EL,Greece,2019,A,15 - 29 years,ISCO 6-8_skilled manual,97.145
EL,Greece,2019,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
EL,Greece,2019,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,116.62
EL,Greece,2019,A,15 - 29 years,ISCO_4-5_low skilled non-manual,252.251
EL,Greece,2019,A,15 - 29 years,ISCO_9_elementary occupations,27.399
EL,Greece,2019,A,15 - 64 years,ISCO 6-8_skilled manual,987.267
EL,Greece,2019,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1153.727
EL,Greece,2019,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1352.629
EL,Greece,2019,A,15 - 64 years,ISCO_9_elementary occupations,269.941
EL,Greece,2019,A,15 - 64 years,ISCO_0_armed forces occupations,60.097
EL,Greece,2019,A,30 - 64 years,ISCO_0_armed forces occupations,55.309
EL,Greece,2019,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1036.192
EL,Greece,2019,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1100.377
EL,Greece,2019,A,30 - 64 years,ISCO 6-8_skilled manual,890.122
EL,Greece,2019,A,30 - 64 years,ISCO_9_elementary occupations,239.176
EL,Greece,2018,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,1129.633
EL,Greece,2018,A,15 - 64 years,ISCO_0_armed forces occupations,62.019
EL,Greece,2018,A,15 - 64 years,ISCO_4-5_low skilled non-manual,1293.505
EL,Greece,2018,A,15 - 64 years,ISCO_9_elementary occupations,257.831
EL,Greece,2018,A,15 - 64 years,ISCO 6-8_skilled manual,1005.271
EL,Greece,2018,A,30 - 64 years,ISCO_0_armed forces occupations,55.615
EL,Greece,2018,A,30 - 64 years,ISCO 6-8_skilled manual,903.291
EL,Greece,2018,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,1026.037
