NUTS_name,NUTS_level,year,Hotel_Arrivals_Natives,Hotel_Arrivals_Foreign,Hotel_Arrivals_Total,Hotel_Beds,Hotel_Arrivals_Natives_pct_diff,Hotel_Arrivals_Foreign_pct_diff,Hotel_Arrivals_Total_pct_diff,Hotel_Beds_pct_diff
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΕΘΥΜΝΟΥ,3,2019,77046,758072,835118,37507,1.485813641033747,-6.373876099199684,-5.70010320709848,2.8942170525622735
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΕΘΥΜΝΟΥ,3,2020,43083,164084,207167,24688,-44.081457830387045,-78.3550902816619,-75.19308648598162,-34.17762017756685
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΕΘΥΜΝΟΥ,3,2021,32796,450449,483245,28282,-23.877167328180487,174.52341483630335,133.26350239179018,14.557679844458846
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΕΘΥΜΝΟΥ,3,2022,63664,731552,795216,37100,94.12123429686548,62.40506694431556,64.557522581713215,31.17884166607736
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΕΘΥΜΝΟΥ,3,2023,74216,860665,934881,37034,16.57451621010304,17.649189667993525,17.56315265286413,-0.1778975741239892
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΠΗΣ,3,2015,68001,16400,84401,1482,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΠΗΣ,3,2016,55975,15282,71257,1464,-17.685034043617005,-6.817073170731708,-15.57327519816116,-1.214574898785425
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΠΗΣ,3,2017,56402,17001,73403,1527,0.762840553818669,11.248527679623086,3.011633944735254,4.30327868852459
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΠΗΣ,3,2018,57053,18532,75585,1549,1.1542143895606538,9.0053526263161,2.9726305464354317,1.4407334643091028
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΠΗΣ,3,2019,51819,16992,68811,1551,-9.17392599863285,-8.30995035614073,-8.962095653899583,0.12911555842479017
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΠΗΣ,3,2020,23118,2784,25902,1319,-55.387020204944136,-83.61581920903954,-62.357762567031436,-14.958091553836233
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΠΗΣ,3,2021,27109,5271,32380,1066,17.263604118003286,89.33189655172413,25.00965176434252,-19.18119787717968
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΠΗΣ,3,2022,45958,15974,61932,1471,69.53041425356894,203.05444887118193,91.26621371216801,37.99249530956848
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΠΗΣ,3,2023,55587,19955,75542,1374,20.9517385438879,24.92174784024039,21.97571530065233,-6.594153636981645
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,3,2015,94265,1515480,1609745,87051,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,3,2016,107901,1694077,1802002,89323,14.465602291412507,11.78484704516061,11.943320215313607,2.6099642738164985
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,3,2017,114716,1754993,1869709,91321,6.315974828778232,3.5958223858773835,3.7573210240610164,2.2368259015035323
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,3,2018,181396,2275244,2456640,110394,58.12615502632589,29.644049862307142,31.391569490225486,20.885667042629844
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,3,2019,182613,2236949,2419562,114555,0.6709078480231097,-1.6831161844619742,-1.5092972515305458,3.7692265884015432
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,3,2020,62694,613062,675756,67638,-65.66838067388412,-72.5938320453439,-72.07114345488978,-40.955872724891975
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,3,2021,113046,1438356,1551402,92093,80.31390563690304,134.61835833896083,129.5802035054073,36.15571128655489
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,3,2022,161051,2101370,2262421,105755,42.465014241989984,46.09526431564925,45.830738905841294,14.835003746213069
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,3,2023,185921,2126828,2312749,103754,15.442313304481189,1.211495357790394,2.2245196627860153,-1.8921091201361637
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΑΜΟΥ,3,2015,19713,104817,124530,9751,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΑΜΟΥ,3,2016,20196,89177,109373,9454,2.45015979302998,-14.921243691385937,-12.171364329880351,-3.045841452158753
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΑΜΟΥ,3,2017,22687,111122,133809,10417,12.334125569419689,24.608363142962872,22.3418942517806,10.186164586418448
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΑΜΟΥ,3,2018,28493,141223,169716,11648,25.591748578481067,27.088245351955507,26.834517857543215,11.817221848900836
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΑΜΟΥ,3,2019,32223,143498,175721,13387,13.0909346155196,1.610927398511574,3.5382639232600344,14.929601648351648
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΑΜΟΥ,3,2020,15177,14031,29208,5206,-52.9001024113211,-90.22216337509931,-83.37819611770932,-61.111526107417646
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΑΜΟΥ,3,2021,25374,58881,84255,7594,67.18719114449496,319.6493478725679,188.46548890714874,45.87014982712255
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΑΜΟΥ,3,2022,31175,122925,154100,10723,22.861984708756996,108.76853314311916,82.89715743872767,41.203581775085595
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΑΜΟΥ,3,2023,33858,141210,175068,10688,8.60625501202887,14.874923733984136,13.606748864373783,-0.32640119369579407
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΕΡΡΩΝ,3,2015,62305,14020,76325,2147,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΕΡΡΩΝ,3,2016,68343,17513,85856,2137,9.691036032421154,24.91440798858773,12.487389452997052,-0.4657661853749418
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΕΡΡΩΝ,3,2017,65526,20691,86217,2182,-4.121855932575392,18.146519728201906,0.42047148714125976,2.105755732335049
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΕΡΡΩΝ,3,2018,64580,21670,86250,2040,-1.443701736715197,4.731525784157363,0.03827551410974634,-6.507791017415215
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΕΡΡΩΝ,3,2019,62883,23567,86450,2245,-2.627748528956333,8.754037840332257,0.2318840579710145,10.049019607843137
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΕΡΡΩΝ,3,2020,29268,9425,38693,1835,-53.45641906397596,-60.007637798616706,-55.24233661075766,-18.262806236080177
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΕΡΡΩΝ,3,2021,31131,21840,52971,1646,6.365313653136531,131.72413793103448,36.900731398444165,-10.299727520435967
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΕΡΡΩΝ,3,2022,64505,22560,87065,2513,107.20503678005846,3.296703296703297,64.36351966170169,52.67314702308627
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΕΡΡΩΝ,3,2023,79337,33164,112501,2167,22.99356639020231,47.00354609929078,29.21495434445529,-13.768404297652209
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΠΟΡΑΔΩΝ,3,2015,28557,78170,106727,9243,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΠΟΡΑΔΩΝ,3,2016,36818,77376,114194,9236,28.92810869489092,-1.0157349366764743,6.99635518659758,-0.0757329871253922
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΠΟΡΑΔΩΝ,3,2017,34298,90038,124336,9335,-6.844478244337009,16.364247311827956,8.881377305287492,1.071892594196622
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΠΟΡΑΔΩΝ,3,2018,37612,117613,155225,11434,9.66237098373083,30.625957928874474,24.84316690258654,22.48527048741296
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΠΟΡΑΔΩΝ,3,2019,39372,114932,154304,11868,4.679357651813251,-2.279509918121296,-0.5933322596231277,3.7956970439041458
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΠΟΡΑΔΩΝ,3,2020,42337,19054,61391,7383,7.530732500253988,-83.42150140952911,-60.21425238490254,-37.7906976744186
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΠΟΡΑΔΩΝ,3,2021,35129,55220,90349,8287,-17.025297021517822,189.8079143486932,47.16978058673095,12.244345117161046
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΠΟΡΑΔΩΝ,3,2022,39650,115461,155111,10891,12.869708787611374,109.09272002897501,71.67981936712083,31.42271026909618
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΠΟΡΑΔΩΝ,3,2023,42478,127505,169983,10643,7.132408575031526,10.431227860489688,9.587972484220977,-2.2771095399871455
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,3,2015,25543,4094,29637,1378,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,3,2016,27314,3766,31080,1465,6.933406412715813,-8.01172447484123,4.868913857677903,6.313497822931785
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,3,2017,26465,4930,31395,1351,-3.1082961118840156,30.90812533191715,1.0135135135135136,-7.781569965870307
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,3,2018,47526,19967,67493,2459,79.58057812204798,305.0101419878296,114.98009237139672,82.01332346410067
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,3,2019,46612,22289,68901,2531,-1.9231578504397593,11.629188160464766,2.086142266605426,2.928019520130134
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,3,2020,24139,5373,29512,1791,-48.21290654767012,-75.89393871416394,-57.167530224525045,-29.237455551165546
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,3,2021,31545,16215,47760,1933,30.680641285885912,201.78671133445002,61.83247492545405,7.928531546621999
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,3,2022,36926,21204,58130,2512,17.058170867015374,30.767807585568917,21.712730318257954,29.953440248318675
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΣΥΡΟΥ,3,2023,41129,27196,68325,2279,11.382223907274007,28.258819090737596,17.53827627730948,-9.275477707006369
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΗΝΟΥ,3,2015,43921,2088,46009,1638,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΗΝΟΥ,3,2016,31539,2889,34428,1563,-28.191525693859433,38.362068965517246,-25.17116216392445,-4.5787545787545785
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΗΝΟΥ,3,2017,38246,4202,42448,1511,21.26573448745997,45.448251990308066,23.294992448007438,-3.326935380678183
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΗΝΟΥ,3,2018,55145,9247,64392,2340,44.185012811797314,120.06187529747739,51.696192989068976,54.86432825943084
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΗΝΟΥ,3,2019,55715,8077,63792,2348,1.0336385891739959,-12.652752243971019,-0.9317927692881103,0.3418803418803419
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΗΝΟΥ,3,2020,25675,4690,30365,2145,-53.917257471058065,-41.933886343939584,-52.39998745924254,-8.645655877342419
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΗΝΟΥ,3,2021,20541,5142,25683,1538,-19.996105160662122,9.637526652452026,-15.419068005927878,-28.2983682983683
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΗΝΟΥ,3,2022,47397,8199,55596,2336,130.74339126624798,59.451575262543756,116.47003854689872,51.88556566970091
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΗΝΟΥ,3,2023,51654,11802,63456,2193,8.981581112728653,43.94438346139773,14.137707748758904,-6.1215753424657535
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΡΙΚΑΛΩΝ,3,2015,99740,178432,278172,3947,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΡΙΚΑΛΩΝ,3,2016,104450,129552,233615,4130,4.722277922598757,-27.394189383070298,-16.017787555900668,4.636432733721814
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΡΙΚΑΛΩΝ,3,2017,115003,188211,303214,4148,10.103398755385353,45.27834383104853,29.7921794405325,0.4358353510895884
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΡΙΚΑΛΩΝ,3,2018,142698,261622,404320,4461,24.081980470074694,39.00462778477347,33.34476640260674,7.545805207328833
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΡΙΚΑΛΩΝ,3,2019,151817,286959,438776,4602,6.390418926684327,9.684583100809565,8.521962801741195,3.160726294552791
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΡΙΚΑΛΩΝ,3,2020,52918,27960,80878,4272,-65.14356099778023,-90.25644778522367,-81.56736011085383,-7.170795306388526
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΡΙΚΑΛΩΝ,3,2021,59349,48049,107398,3275,12.152764654748857,71.84907010014307,32.79012834145256,-23.338014981273407
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΡΙΚΑΛΩΝ,3,2022,127702,180724,308426,4673,115.17127500042123,276.1243730358592,187.18039442075272,42.68702290076336
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΤΡΙΚΑΛΩΝ,3,2023,136804,207446,344250,4844,7.127531283770027,14.786082645359775,11.61510378502461,3.6593194949711103
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΘΙΩΤΙΔΑΣ,3,2015,85955,13293,99248,4834,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΘΙΩΤΙΔΑΣ,3,2016,85667,12439,98133,4645,-0.33505904252225,-6.424433912585571,-1.123448331452523,-3.909805544062888
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΘΙΩΤΙΔΑΣ,3,2017,79641,16758,96399,4725,-7.034213874654184,34.721440630275744,-1.7669896976552228,1.7222820236813776
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΘΙΩΤΙΔΑΣ,3,2018,84479,22747,107226,5242,6.074760487688502,35.73815491108724,11.231444309588273,10.941798941798941
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΘΙΩΤΙΔΑΣ,3,2019,89557,26229,115786,5582,6.010961303992708,15.307513078647734,7.983138417921026,6.4860740175505525
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΘΙΩΤΙΔΑΣ,3,2020,43530,5150,48680,4096,-51.39408421452259,-80.36524457661368,-57.95692052579759,-26.621282694374777
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΘΙΩΤΙΔΑΣ,3,2021,56106,17087,73193,3119,28.890420399724327,231.78640776699032,50.35538208709942,-23.8525390625
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΘΙΩΤΙΔΑΣ,3,2022,74587,23856,98443,5250,32.939436067443765,39.61491192134371,34.49783449236949,68.32318050657263
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΘΙΩΤΙΔΑΣ,3,2023,86643,32740,119383,5946,16.16367463499001,37.240107310529844,21.271192466706623,13.257142857142856
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,3,2015,13420,2478,15898,1023,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,3,2016,13772,1360,15076,1017,2.622950819672131,-45.11702986279257,-5.1704616932947545,-0.5865102639296188
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,3,2017,16358,1625,17983,1020,18.77722916061574,19.485294117647058,19.282302998142743,0.2949852507374631
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,3,2018,17542,1894,19436,1160,7.238048661205526,16.553846153846155,8.079853194683869,13.725490196078432
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,3,2019,20408,2074,22482,1230,16.337931820773,9.503695881731785,15.6719489606915,6.0344827586206895
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,3,2020,12837,460,13297,1114,-37.09819678557428,-77.82063645130182,-40.854906147139936,-9.43089430894309
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,3,2021,10791,798,11589,952,-15.938303341902312,73.47826086956522,-12.845002632172669,-14.542190305206462
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,3,2022,14309,1764,16073,1500,32.6012417755537,121.05263157894737,38.69186297350936,57.56302521008403
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΛΩΡΙΝΑΣ,3,2023,17746,2279,20025,1221,24.01984764833322,29.195011337868483,24.587818080009953,-18.6
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΩΚΙΔΑΣ,3,2015,35775,119903,155678,2982,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΩΚΙΔΑΣ,3,2016,42587,87809,130417,2887,19.041229909154435,-26.766636364394554,-16.226441757987644,-3.1857813547954397
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΩΚΙΔΑΣ,3,2017,42908,125745,168653,2883,0.7537511447155235,43.20286075459235,29.318263723287608,-0.13855213023900242
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΩΚΙΔΑΣ,3,2018,65255,210997,276252,3716,52.081196979584234,67.79752674062587,63.79904300546092,28.893513701005897
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΩΚΙΔΑΣ,3,2019,67142,216446,283588,3854,2.8917324342962227,2.5825011730024596,2.6555463851845413,3.7136706135629707
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΩΚΙΔΑΣ,3,2020,39003,21586,60589,3646,-41.90968395341217,-90.02707372739621,-78.63485055785154,-5.396990140114167
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΩΚΙΔΑΣ,3,2021,40912,57141,98053,2762,4.8944952952337,164.7132400630038,61.83300599118652,-24.24574876577071
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΩΚΙΔΑΣ,3,2022,75471,155126,230597,3781,84.47154868987094,171.47932307800005,135.17587427207735,36.89355539464157
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΦΩΚΙΔΑΣ,3,2023,88494,183456,271950,3811,17.255634614620185,18.262573649807255,17.93301734194287,0.7934408886537953
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗΣ,3,2015,127670,622691,750361,44491,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗΣ,3,2016,130846,623731,753380,43537,2.4876635074802222,0.16701702770716134,0.40233967383699315,-2.1442538940459865
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗΣ,3,2017,125645,675648,801293,44975,-3.9749017929474344,8.323620278613697,6.359738777243888,3.3029377311252492
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗΣ,3,2018,185771,893327,1079098,53255,47.853874010107845,32.217811641564836,34.66959027471849,18.41022790439133
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗΣ,3,2019,180519,897195,1077714,54072,-2.8271366359657857,0.43298814431893357,-0.12825526504543608,1.534128250868463
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗΣ,3,2020,99980,166316,266296,33683,-44.61524825641622,-81.4626697652127,-75.29066152986785,-37.70713123243083
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗΣ,3,2021,148023,535097,683120,40507,48.05261052210442,221.7351307150244,156.52657193498965,20.25947807499332
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗΣ,3,2022,175477,890910,1066387,51268,18.5471176776582,66.49504669246883,56.105369481203894,26.565778754289383
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗΣ,3,2023,178573,962007,1140580,50552,1.7643337873339529,7.980267367074115,6.957417898005133,-1.39658266364984
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,3,2015,107357,732725,840082,45483,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,3,2016,110808,774776,882754,46146,3.2145086021405223,5.738988024156402,5.0795041436431205,1.457687487632742
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,3,2017,102116,798154,900270,47610,-7.844198974803264,3.0173882515720676,1.9842447612811724,3.172539331686387
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,3,2018,129479,1130579,1260058,54578,26.795996709624347,41.64923059960859,39.96445510791207,14.635580760344466
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,3,2019,135811,1108664,1244475,56262,4.890368322276199,-1.9383873218943568,-1.23668910478724,3.0854923229139946
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,3,2020,54686,268177,322863,35682,-59.73374763458041,-75.81079569644184,-74.05628879648044,-36.57886317585582
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,3,2021,94182,623150,717332,42369,72.2232381231028,132.36519164581603,122.1784472051613,18.74054144947032
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,3,2022,121880,1046131,1168011,53368,29.40901658491007,67.87787852042044,62.827114920287954,25.960017937643087
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΝΙΩΝ,3,2023,140733,1148069,1288802,53149,15.468493600262553,9.744286327429357,10.341597810294594,-0.4103582671263679
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΙΟΥ,3,2015,24935,37628,62563,2749,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΙΟΥ,3,2016,21870,30166,52036,2740,-12.291959093643474,-19.830976932071863,-16.826239150935855,-0.327391778828665
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΙΟΥ,3,2017,23619,34974,58593,2723,7.9972565157750335,15.938473778426044,12.600891690368208,-0.6204379562043796
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΙΟΥ,3,2018,28113,27133,55246,2889,19.02705449002921,-22.419511637216218,-5.712286450599901,6.096217407271392
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΙΟΥ,3,2019,30331,30195,60526,2866,7.8895884466261155,11.285150923230015,9.557253013792852,-0.7961232260297681
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΙΟΥ,3,2020,14322,4135,18457,2232,-52.7809831525502,-86.3056797483027,-69.50566698608863,-22.12142358688067
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΙΟΥ,3,2021,17196,4572,21768,1715,20.0670297444491,10.5683192261185,17.938993335861735,-23.163082437275985
