geo,NUTS_level,year,GDP,GDP_pct_diff
EU27_2020,NA,2008,93.6,1.1
EU27_2020,NA,2009,90,-3.8
EU27_2020,NA,2010,92.5,2.7
EU27_2020,NA,2011,94.8,2.5
EU27_2020,NA,2012,94.6,-0.2
EU27_2020,NA,2013,95.1,0.5
EU27_2020,NA,2014,97.1,2.2
EU27_2020,NA,2015,100,2.9
EU27_2020,NA,2016,102.5,2.5
EU27_2020,NA,2017,105.9,3.4
EU27_2020,NA,2018,108.7,2.6
EU27_2020,NA,2019,111.3,2.4
EU27_2020,NA,2020,105.2,-5.5
EU27_2020,NA,2021,111.9,6.4
EU27_2020,NA,2022,115.8,3.5
EU27_2020,NA,2023,116.3,0.4
BE,0,2008,93,0.4
BE,0,2009,91.1,-2
BE,0,2010,93.7,2.9
BE,0,2011,95.3,1.7
BE,0,2012,96,0.7
BE,0,2013,96.5,0.5
BE,0,2014,98,1.6
BE,0,2015,100,2
BE,0,2016,101.3,1.3
BE,0,2017,102.9,1.6
BE,0,2018,104.8,1.8
BE,0,2019,107.1,2.2
BE,0,2020,102.1,-4.6
BE,0,2021,108.5,6.2
BE,0,2022,113.1,4.2
BE,0,2023,114.5,1.3
BE1,1,2008,97.3,-0.1
BE1,1,2009,95.2,-2.2
BE1,1,2010,97.1,2.1
BE1,1,2011,97.6,0.4
BE1,1,2012,98.8,1.3
BE1,1,2013,98.6,-0.2
BE1,1,2014,99.1,0.5
BE1,1,2015,100,0.9
BE1,1,2016,99.5,-0.5
BE1,1,2017,100.6,1.1
BE1,1,2018,101.7,1.1
BE1,1,2019,104.3,2.5
BE1,1,2020,99.5,-4.6
BE1,1,2021,104.1,4.7
BE1,1,2022,105.6,1.4
BE1,1,2023,106.2,0.6
BE10,2,2008,97.3,-0.1
BE10,2,2009,95.2,-2.2
BE10,2,2010,97.1,2.1
BE10,2,2011,97.6,0.4
BE10,2,2012,98.8,1.3
BE10,2,2013,98.6,-0.2
BE10,2,2014,99.1,0.5
BE10,2,2015,100,0.9
BE10,2,2016,99.5,-0.5
BE10,2,2017,100.6,1.1
BE10,2,2018,101.7,1.1
BE10,2,2019,104.3,2.5
BE10,2,2020,99.5,-4.6
BE10,2,2021,104.1,4.7
BE10,2,2022,105.6,1.4
BE10,2,2023,106.2,0.6
BE2,1,2008,91.1,0.3
BE2,1,2009,89.4,-1.8
BE2,1,2010,91.7,2.6
BE2,1,2011,94,2.5
BE2,1,2012,94.7,0.7
BE2,1,2013,95.4,0.8
BE2,1,2014,97.3,2
BE2,1,2015,100,2.7
BE2,1,2016,101.8,1.8
BE2,1,2017,103.5,1.7
BE2,1,2018,105.1,1.5
BE2,1,2019,107.2,2
BE2,1,2020,102.1,-4.8
BE2,1,2021,110,7.7
BE2,1,2022,115.8,5.3
BE2,1,2023,117.4,1.4
BE21,2,2008,90.6,0.8
BE21,2,2009,88.5,-2.2
BE21,2,2010,90.9,2.7
BE21,2,2011,94,3.4
BE21,2,2012,94.3,0.4
BE21,2,2013,95,0.7
BE21,2,2014,96.9,1.9
BE21,2,2015,100,3.2
BE21,2,2016,101.7,1.7
BE21,2,2017,102.9,1.2
BE21,2,2018,104.7,1.7
BE21,2,2019,107.2,2.4
BE21,2,2020,102.9,-4
BE21,2,2021,108.8,5.7
BE21,2,2022,115.1,5.8
BE21,2,2023,116.2,0.9
BE22,2,2008,95,1.7
BE22,2,2009,89.2,-6.1
BE22,2,2010,92.7,3.9
BE22,2,2011,95.7,3.3
BE22,2,2012,96.1,0.4
BE22,2,2013,96.5,0.5
BE22,2,2014,99.6,3.2
BE22,2,2015,100,0.4
BE22,2,2016,101.7,1.7
BE22,2,2017,103.8,2.1
BE22,2,2018,105.5,1.6
BE22,2,2019,106.6,1
BE22,2,2020,100.8,-5.4
BE22,2,2021,107.7,6.8
BE22,2,2022,111.6,3.7
BE22,2,2023,112.6,0.9
BE23,2,2008,89.9,-0.6
BE23,2,2009,89.6,-0.4
BE23,2,2010,91.9,2.5
BE23,2,2011,93.6,1.9
BE23,2,2012,93.7,0.1
BE23,2,2013,94.4,0.7
BE23,2,2014,96.2,2
BE23,2,2015,100,3.9
BE23,2,2016,101.7,1.7
BE23,2,2017,104.2,2.5
BE23,2,2018,105,0.8
BE23,2,2019,106.9,1.8
BE23,2,2020,102.7,-4
BE23,2,2021,111.6,8.7
BE23,2,2022,116.6,4.5
BE23,2,2023,117.1,0.4
BE24,2,2008,89.9,0.7
BE24,2,2009,90.6,0.8
BE24,2,2010,91.9,1.4
BE24,2,2011,93.4,1.6
BE24,2,2012,95.3,2.1
BE24,2,2013,96,0.7
BE24,2,2014,97.2,1.3
BE24,2,2015,100,2.8
BE24,2,2016,102.1,2.1
BE24,2,2017,103.8,1.6
BE24,2,2018,106.1,2.2
BE24,2,2019,108.4,2.2
BE24,2,2020,101.2,-6.6
BE24,2,2021,113,11.6
BE24,2,2022,122.1,8.1
BE24,2,2023,125.8,3
BE25,2,2008,92.3,-1
BE25,2,2009,89.8,-2.8
BE25,2,2010,92.4,3
BE25,2,2011,94.1,1.8
BE25,2,2012,95,0.9
BE25,2,2013,96,1.1
BE25,2,2014,98.3,2.4
BE25,2,2015,100,1.7
BE25,2,2016,101.7,1.7
BE25,2,2017,103.4,1.7
BE25,2,2018,104.7,1.3
BE25,2,2019,106.8,2
BE25,2,2020,101.5,-5
BE25,2,2021,108.7,7.1
BE25,2,2022,111.9,3
BE25,2,2023,114.2,2
BE3,1,2008,94.4,1.3
BE3,1,2009,92.2,-2.3
BE3,1,2010,96.1,4.1
BE3,1,2011,96.9,0.9
BE3,1,2012,97.2,0.3
BE3,1,2013,97.5,0.3
BE3,1,2014,98.8,1.3
BE3,1,2015,100,1.2
BE3,1,2016,101.5,1.5
BE3,1,2017,103.3,1.8
BE3,1,2018,106.4,3
BE3,1,2019,109.1,2.6
BE3,1,2020,104.5,-4.2
BE3,1,2021,108.2,3.6
BE3,1,2022,112.4,3.8
BE3,1,2023,113.9,1.4
BE31,2,2008,84.1,1.3
BE31,2,2009,84.6,0.6
BE31,2,2010,94.2,11.3
BE31,2,2011,88,-6.6
BE31,2,2012,90.6,3
BE31,2,2013,94.2,3.9
BE31,2,2014,98.6,4.7
BE31,2,2015,100,1.4
BE31,2,2016,104.4,4.4
BE31,2,2017,107.8,3.2
BE31,2,2018,117,8.5
BE31,2,2019,128.1,9.5
BE31,2,2020,122.1,-4.6
BE31,2,2021,115.2,-5.6
BE31,2,2022,124.1,7.7
BE31,2,2023,128.9,3.8
BE32,2,2008,97.7,1.8
BE32,2,2009,93.3,-4.5
BE32,2,2010,96.3,3.2
BE32,2,2011,98.7,2.5
BE32,2,2012,98.1,-0.6
BE32,2,2013,97.6,-0.5
BE32,2,2014,98.8,1.2
BE32,2,2015,100,1.2
BE32,2,2016,100.7,0.7
BE32,2,2017,101.8,1.1
BE32,2,2018,104.1,2.3
BE32,2,2019,104.3,0.2
BE32,2,2020,98.8,-5.3
BE32,2,2021,104.2,5.5
BE32,2,2022,106.9,2.5
BE32,2,2023,107,0.1
BE33,2,2008,96.1,0.8
BE33,2,2009,94.3,-1.9
BE33,2,2010,96.2,2.1
BE33,2,2011,98.9,2.8
BE33,2,2012,99.3,0.4
BE33,2,2013,99.1,-0.2
BE33,2,2014,98.9,-0.2
BE33,2,2015,100,1.1
BE33,2,2016,100.8,0.8
BE33,2,2017,102.7,1.9
BE33,2,2018,104.2,1.4
BE33,2,2019,105.7,1.5
BE33,2,2020,102.5,-3
BE33,2,2021,108.4,5.8
BE33,2,2022,111.5,2.8
BE33,2,2023,112.5,0.9
BE34,2,2008,95.6,-1
BE34,2,2009,94.1,-1.7
BE34,2,2010,96.5,2.6
BE34,2,2011,98.6,2.2
BE34,2,2012,97.4,-1.2
BE34,2,2013,97.3,-0.1
BE34,2,2014,97.9,0.5
BE34,2,2015,100,2.2
BE34,2,2016,100.6,0.6
BE34,2,2017,102.7,2
BE34,2,2018,104,1.3
BE34,2,2019,105.9,1.8
BE34,2,2020,102.5,-3.2
BE34,2,2021,110,7.3
BE34,2,2022,113.8,3.4
BE34,2,2023,113.8,0.1
BE35,2,2008,95.4,2.3
BE35,2,2009,93.9,-1.6
BE35,2,2010,97.3,3.6
BE35,2,2011,98.7,1.5
BE35,2,2012,98.4,-0.3
BE35,2,2013,97.7,-0.7
BE35,2,2014,99,1.4
BE35,2,2015,100,1
BE35,2,2016,101.7,1.7
BE35,2,2017,102.9,1.2
BE35,2,2018,104.5,1.5
BE35,2,2019,105.7,1.2
BE35,2,2020,101.4,-4.1
BE35,2,2021,108.2,6.8
BE35,2,2022,112.5,4
BE35,2,2023,115.4,2.5
BEZ,1,2008,86.3,1
BEZ,1,2009,87.5,1.4
BEZ,1,2010,104.4,19.3
BEZ,1,2011,102,-2.3
BEZ,1,2012,105.1,3.1
BEZ,1,2013,101.9,-3
BEZ,1,2014,103.1,1.2
BEZ,1,2015,100,-3
BEZ,1,2016,69.2,-30.8
BEZ,1,2017,71.4,3.1
BEZ,1,2018,92.6,29.6
BEZ,1,2019,101,9.1
BEZ,1,2020,61.9,-38.7
BEZ,1,2021,63.1,1.9
BEZ,1,2022,64.2,1.8
BEZ,1,2023,65.1,1.3
BEZZ,2,2008,86.3,1
BEZZ,2,2009,87.5,1.4
BEZZ,2,2010,104.4,19.3
BEZZ,2,2011,102,-2.3
BEZZ,2,2012,105.1,3.1
BEZZ,2,2013,101.9,-3
BEZZ,2,2014,103.1,1.2
BEZZ,2,2015,100,-3
BEZZ,2,2016,69.2,-30.8
BEZZ,2,2017,71.4,3.1
BEZZ,2,2018,92.6,29.6
BEZZ,2,2019,101,9.1
BEZZ,2,2020,61.9,-38.7
BEZZ,2,2021,63.1,1.9
BEZZ,2,2022,64.2,1.8
BEZZ,2,2023,65.1,1.3
BG,0,2008,95.4,6.1
BG,0,2009,92.2,-3.3
BG,0,2010,93.7,1.6
BG,0,2011,95.6,2.1
BG,0,2012,96.3,0.7
BG,0,2013,95.8,-0.5
BG,0,2014,96.7,0.9
BG,0,2015,100,3.4
BG,0,2016,103,3
BG,0,2017,105.9,2.7
BG,0,2018,108.6,2.5
BG,0,2019,112.7,3.8
BG,0,2020,109,-3.2
BG,0,2021,117.5,7.8
BG,0,2022,122.3,4
BG,0,2023,124.6,1.9
BG3,1,2008,99.6,4.9
BG3,1,2009,94.1,-5.6
BG3,1,2010,93.8,-0.3
BG3,1,2011,94.6,0.8
BG3,1,2012,96.9,2.5
BG3,1,2013,97.1,0.2
BG3,1,2014,99.3,2.3
BG3,1,2015,100,0.7
BG3,1,2016,104,4
BG3,1,2017,106.5,2.4
BG3,1,2018,109.8,3.1
BG3,1,2019,108.3,-1.4
BG3,1,2020,102.1,-5.7
BG3,1,2021,108.8,6.5
BG3,1,2022,110,1.1
BG3,1,2023,111.3,1.2
BG31,2,2008,114.1,2
BG31,2,2009,106.7,-6.5
BG31,2,2010,103.2,-3.3
BG31,2,2011,102.5,-0.6
BG31,2,2012,100.6,-1.9
BG31,2,2013,99.6,-0.9
BG31,2,2014,102.8,3.2
BG31,2,2015,100,-2.8
BG31,2,2016,102.4,2.4
BG31,2,2017,107.1,4.6
BG31,2,2018,117.5,9.7
BG31,2,2019,113.3,-3.6
BG31,2,2020,114.2,0.8
BG31,2,2021,120.6,5.6
BG31,2,2022,118.2,-2
BG31,2,2023,122.3,3.5
BG32,2,2008,101.4,2.8
BG32,2,2009,95.9,-5.5
BG32,2,2010,94.8,-1.2
BG32,2,2011,95.7,1
BG32,2,2012,98.5,2.9
BG32,2,2013,99.3,0.8
BG32,2,2014,101.6,2.3
BG32,2,2015,100,-1.5
BG32,2,2016,101.8,1.8
BG32,2,2017,104.1,2.3
BG32,2,2018,106.4,2.2
BG32,2,2019,107.3,0.8
BG32,2,2020,102.6,-4.4
BG32,2,2021,108.6,5.9
BG32,2,2022,115.1,6
BG32,2,2023,121.7,5.8
BG33,2,2008,99.2,6.3
BG33,2,2009,91.7,-7.6
BG33,2,2010,92.8,1.3
BG33,2,2011,94.9,2.3
BG33,2,2012,97.3,2.5
BG33,2,2013,98,0.7
BG33,2,2014,99.6,1.6
BG33,2,2015,100,0.4
BG33,2,2016,101.1,1.1
BG33,2,2017,103.3,2.2
BG33,2,2018,106.6,3.2
BG33,2,2019,107.7,1
BG33,2,2020,100.9,-6.3
BG33,2,2021,105.4,4.5
BG33,2,2022,110.8,5.1
BG33,2,2023,115.1,3.9
BG34,2,2008,91.3,7.2
BG34,2,2009,88.4,-3.2
BG34,2,2010,89.1,0.7
BG34,2,2011,89.3,0.3
BG34,2,2012,93.6,4.8
BG34,2,2013,93.7,0.1
BG34,2,2014,95.9,2.3
BG34,2,2015,100,4.3
BG34,2,2016,108.9,8.9
BG34,2,2017,110.6,1.6
BG34,2,2018,110.7,0.1
BG34,2,2019,106.8,-3.5
BG34,2,2020,96.3,-9.8
BG34,2,2021,105.6,9.6
BG34,2,2022,101.7,-3.7
BG34,2,2023,97.3,-4.3
BG4,1,2008,92.8,6.9
BG4,1,2009,91.1,-1.9
BG4,1,2010,93.6,2.7
BG4,1,2011,96.2,2.9
BG4,1,2012,96,-0.3
BG4,1,2013,95,-1
BG4,1,2014,95.1,0.1
BG4,1,2015,100,5.2
BG4,1,2016,102.4,2.4
BG4,1,2017,105.5,3
BG4,1,2018,107.8,2.2
BG4,1,2019,115.2,6.9
BG4,1,2020,113.1,-1.8
BG4,1,2021,122.6,8.4
BG4,1,2022,129.6,5.7
BG4,1,2023,132.6,2.3
BG41,2,2008,92.6,8.3
BG41,2,2009,91.2,-1.5
BG41,2,2010,94.1,3.1
BG41,2,2011,97.5,3.7
BG41,2,2012,96.4,-1.2
BG41,2,2013,95.1,-1.3
BG41,2,2014,95.6,0.5
BG41,2,2015,100,4.6
BG41,2,2016,102.6,2.6
BG41,2,2017,105.9,3.2
BG41,2,2018,107.7,1.8
BG41,2,2019,116.4,8
BG41,2,2020,114.2,-1.9
BG41,2,2021,124.7,9.2
BG41,2,2022,130.2,4.4
BG41,2,2023,134.9,3.6
BG42,2,2008,93.7,2.5
BG42,2,2009,90.6,-3.3
BG42,2,2010,92,1.6
BG42,2,2011,92.1,0.1
BG42,2,2012,94.7,2.8
BG42,2,2013,94.5,-0.2
BG42,2,2014,93.4,-1.2
BG42,2,2015,100,7.1
BG42,2,2016,102,2
BG42,2,2017,104,2
BG42,2,2018,107.9,3.7
BG42,2,2019,111,2.9
BG42,2,2020,109.1,-1.8
BG42,2,2021,115.5,5.9
BG42,2,2022,127.5,10.4
BG42,2,2023,124.7,-2.2
CZ,0,2008,94.4,2.6
CZ,0,2009,89.9,-4.8
CZ,0,2010,92.3,2.7
CZ,0,2011,93.9,1.8
CZ,0,2012,93.2,-0.8
CZ,0,2013,93.2,0
CZ,0,2014,95.3,2.2
CZ,0,2015,100,5
CZ,0,2016,102.6,2.6
CZ,0,2017,107.9,5.2
CZ,0,2018,110.9,2.8
CZ,0,2019,114.9,3.6
CZ,0,2020,108.8,-5.3
CZ,0,2021,113.2,4
CZ,0,2022,116.4,2.8
CZ,0,2023,116.3,-0.1
CZ0,1,2008,94.4,2.6
CZ0,1,2009,89.9,-4.8
CZ0,1,2010,92.3,2.7
CZ0,1,2011,93.9,1.8
CZ0,1,2012,93.2,-0.8
CZ0,1,2013,93.2,0
CZ0,1,2014,95.3,2.2
CZ0,1,2015,100,5
CZ0,1,2016,102.6,2.6
CZ0,1,2017,107.9,5.2
CZ0,1,2018,110.9,2.8
CZ0,1,2019,114.9,3.6
CZ0,1,2020,108.8,-5.3
CZ0,1,2021,113.2,4
CZ0,1,2022,116.4,2.8
CZ0,1,2023,116.3,-0.1
CZ01,2,2008,92.6,1.4
CZ01,2,2009,87.2,-5.8
CZ01,2,2010,90.5,3.7
CZ01,2,2011,89.2,-1.5
CZ01,2,2012,89.4,0.2
CZ01,2,2013,91.1,2
CZ01,2,2014,94.7,3.9
CZ01,2,2015,100,5.6
CZ01,2,2016,102.9,2.9
CZ01,2,2017,107.6,4.6
CZ01,2,2018,112.6,4.7
CZ01,2,2019,116.7,3.6
CZ01,2,2020,111,-4.9
CZ01,2,2021,118.1,6.4
CZ01,2,2022,122.6,3.8
CZ01,2,2023,119.9,-2.3
CZ02,2,2008,93.9,4.5
CZ02,2,2009,87.9,-6.3
CZ02,2,2010,89.3,1.6
CZ02,2,2011,95.7,7.2
CZ02,2,2012,95,-0.7
CZ02,2,2013,92.6,-2.6
CZ02,2,2014,94.6,2.1
CZ02,2,2015,100,5.8
CZ02,2,2016,105.4,5.4
CZ02,2,2017,113.1,7.3
CZ02,2,2018,115.9,2.5
CZ02,2,2019,125.2,8
CZ02,2,2020,114.6,-8.5
CZ02,2,2021,118.4,3.3
CZ02,2,2022,125.3,5.9
CZ02,2,2023,127.1,1.4
CZ03,2,2008,94,3.5
CZ03,2,2009,91.6,-2.6
CZ03,2,2010,94.8,3.5
CZ03,2,2011,96,1.3
CZ03,2,2012,94.2,-1.9
CZ03,2,2013,94.7,0.6
CZ03,2,2014,96.2,1.5
CZ03,2,2015,100,4
CZ03,2,2016,101.9,1.9
CZ03,2,2017,108.3,6.3
CZ03,2,2018,110.8,2.3
CZ03,2,2019,113.6,2.5
CZ03,2,2020,107.9,-5
CZ03,2,2021,111.3,3.2
CZ03,2,2022,113.3,1.9
CZ03,2,2023,114.4,0.9
CZ04,2,2008,100.9,1.1
CZ04,2,2009,101.3,0.4
CZ04,2,2010,97.5,-3.8
CZ04,2,2011,95.6,-1.9
CZ04,2,2012,96.1,0.5
CZ04,2,2013,94.6,-1.6
CZ04,2,2014,94.8,0.2
CZ04,2,2015,100,5.5
CZ04,2,2016,99.6,-0.4
CZ04,2,2017,101.7,2.1
CZ04,2,2018,101,-0.7
CZ04,2,2019,104.9,3.8
CZ04,2,2020,97.2,-7.4
CZ04,2,2021,99.2,2.1
CZ04,2,2022,101.3,2.1
CZ04,2,2023,100,-1.3
CZ05,2,2008,93.9,2
CZ05,2,2009,89.9,-4.3
CZ05,2,2010,93.4,3.9
CZ05,2,2011,96.4,3.2
CZ05,2,2012,92.9,-3.6
CZ05,2,2013,93.2,0.3
CZ05,2,2014,95.1,2
CZ05,2,2015,100,5.2
CZ05,2,2016,103.3,3.3
CZ05,2,2017,111,7.5
CZ05,2,2018,113.7,2.4
CZ05,2,2019,117.2,3.1
CZ05,2,2020,112.7,-3.9
CZ05,2,2021,113.5,0.7
CZ05,2,2022,117,3
CZ05,2,2023,120.1,2.7
CZ06,2,2008,93.1,3
CZ06,2,2009,88.3,-5.2
CZ06,2,2010,90.9,2.9
CZ06,2,2011,93.7,3
CZ06,2,2012,93.6,0
CZ06,2,2013,94.9,1.3
CZ06,2,2014,95.3,0.5
CZ06,2,2015,100,4.9
CZ06,2,2016,101,1
CZ06,2,2017,105.5,4.5
CZ06,2,2018,108.8,3.1
CZ06,2,2019,112.7,3.5
CZ06,2,2020,109.7,-2.6
CZ06,2,2021,114.5,4.4
CZ06,2,2022,115.5,0.8
CZ06,2,2023,116.5,0.9
CZ07,2,2008,92.6,7.1
CZ07,2,2009,88.6,-4.3
CZ07,2,2010,91.9,3.7
CZ07,2,2011,94.6,3
CZ07,2,2012,93,-1.7
CZ07,2,2013,92.7,-0.3
CZ07,2,2014,95.7,3.2
CZ07,2,2015,100,4.5
CZ07,2,2016,102.7,2.7
CZ07,2,2017,108.6,5.8
CZ07,2,2018,110.3,1.6
CZ07,2,2019,114.6,3.8
CZ07,2,2020,109,-4.8
CZ07,2,2021,112.2,2.9
CZ07,2,2022,113.5,1.2
CZ07,2,2023,114.7,1.1
CZ08,2,2008,99.8,0.3
CZ08,2,2009,92.3,-7.5
CZ08,2,2010,95.5,3.5
CZ08,2,2011,98.8,3.5
CZ08,2,2012,98.9,0
CZ08,2,2013,94.7,-4.2
CZ08,2,2014,97.1,2.5
CZ08,2,2015,100,3
CZ08,2,2016,102.9,2.9
CZ08,2,2017,106,3.1
CZ08,2,2018,108.7,2.5
CZ08,2,2019,107.7,-0.9
CZ08,2,2020,99.6,-7.5
CZ08,2,2021,104.9,5.3
CZ08,2,2022,107.3,2.3
CZ08,2,2023,105.9,-1.4
DK,0,2008,97.5,-0.4
DK,0,2009,92.7,-5
DK,0,2010,94.1,1.6
DK,0,2011,95.4,1.3
DK,0,2012,95.4,0
DK,0,2013,96.7,1.4
DK,0,2014,97.9,1.3
DK,0,2015,100,2.1
DK,0,2016,103.1,3.1
DK,0,2017,106.2,3.1
DK,0,2018,108.2,1.9
DK,0,2019,110.1,1.7
DK,0,2020,108.1,-1.8
DK,0,2021,116.1,7.4
DK,0,2022,117.9,1.5
DK,0,2023,120.8,2.5
DK0,1,2008,95.2,0.1
DK0,1,2009,90.8,-4.7
DK0,1,2010,92.5,1.9
DK0,1,2011,94,1.6
DK0,1,2012,94.3,0.3
DK0,1,2013,96.2,2
DK0,1,2014,97.6,1.5
DK0,1,2015,100,2.4
DK0,1,2016,103.1,3.1
DK0,1,2017,106.5,3.3
DK0,1,2018,108.6,2
DK0,1,2019,110.6,1.8
DK0,1,2020,108.9,-1.5
DK0,1,2021,116.9,7.4
DK0,1,2022,118.7,1.5
DK0,1,2023,121.8,2.6
DK01,2,2008,89,1.2
DK01,2,2009,85.6,-3.9
DK01,2,2010,88.6,3.6
DK01,2,2011,90,1.6
DK01,2,2012,91.7,1.8
DK01,2,2013,94.3,2.9
DK01,2,2014,96.5,2.3
DK01,2,2015,100,3.7
DK01,2,2016,104,4
DK01,2,2017,107.9,3.8
DK01,2,2018,111.1,3
DK01,2,2019,112.6,1.3
DK01,2,2020,110.1,-2.2
DK01,2,2021,118.2,7.3
DK01,2,2022,123.4,4.4
DK01,2,2023,129.6,5
DK02,2,2008,97.4,-3.6
DK02,2,2009,91.5,-6.1
DK02,2,2010,93.8,2.5
DK02,2,2011,94.2,0.5
DK02,2,2012,93,-1.3
DK02,2,2013,94.6,1.8
DK02,2,2014,95.5,1
DK02,2,2015,100,4.7
DK02,2,2016,98.8,-1.2
DK02,2,2017,102.6,3.8
DK02,2,2018,104,1.4
DK02,2,2019,107.3,3.2
DK02,2,2020,104.6,-2.5
DK02,2,2021,111.5,6.6
DK02,2,2022,112.9,1.2
DK02,2,2023,113,0.1
DK03,2,2008,98.4,-0.2
DK03,2,2009,93,-5.5
DK03,2,2010,94.2,1.4
DK03,2,2011,96.3,2.2
DK03,2,2012,95.9,-0.4
DK03,2,2013,97.8,2
DK03,2,2014,98.5,0.7
DK03,2,2015,100,1.5
DK03,2,2016,101.4,1.4
DK03,2,2017,103.7,2.3
DK03,2,2018,104.9,1.1
DK03,2,2019,106.3,1.4
DK03,2,2020,104.6,-1.6
DK03,2,2021,112.9,7.9
DK03,2,2022,114.2,1.2
DK03,2,2023,117.2,2.6
DK04,2,2008,101,-0.1
DK04,2,2009,96.6,-4.4
DK04,2,2010,96.4,-0.2
DK04,2,2011,98.9,2.6
DK04,2,2012,97.8,-1.1
DK04,2,2013,98.9,1.1
DK04,2,2014,100.4,1.5
DK04,2,2015,100,-0.4
DK04,2,2016,106.2,6.2
DK04,2,2017,109.3,3
DK04,2,2018,110.9,1.5
DK04,2,2019,114.2,2.9
DK04,2,2020,114.7,0.4
DK04,2,2021,123.5,7.8
DK04,2,2022,120.1,-2.8
DK04,2,2023,119.5,-0.5
DK05,2,2008,101.4,0.5
DK05,2,2009,96.1,-5.3
DK05,2,2010,96.5,0.5
DK05,2,2011,96.4,-0.2
DK05,2,2012,96.9,0.5
DK05,2,2013,97.1,0.2
DK05,2,2014,97.3,0.2
DK05,2,2015,100,2.8
DK05,2,2016,100.7,0.7
DK05,2,2017,104.1,3.4
DK05,2,2018,105,0.9
DK05,2,2019,105.9,0.8
DK05,2,2020,104.1,-1.7
DK05,2,2021,111.2,6.8
DK05,2,2022,109.2,-1.8
DK05,2,2023,108,-1
DKZ,1,2008,215.5,-11.4
DKZ,1,2009,190.9,-11.4
DKZ,1,2010,173.1,-9.3
DKZ,1,2011,157.2,-9.2
DKZ,1,2012,143,-9
DKZ,1,2013,121.4,-15.1
DKZ,1,2014,114.1,-6
DKZ,1,2015,100,-12.4
DKZ,1,2016,102.4,2.4
DKZ,1,2017,83.9,-18
DKZ,1,2018,76.2,-9.2
DKZ,1,2019,71.1,-6.8
DKZ,1,2020,52.7,-25.8
DKZ,1,2021,56,6.2
DKZ,1,2022,59.5,6.2
DKZ,1,2023,57.1,-3.9
DKZZ,2,2008,215.5,-11.4
DKZZ,2,2009,190.9,-11.4
DKZZ,2,2010,173.1,-9.3
DKZZ,2,2011,157.2,-9.2
DKZZ,2,2012,143,-9
DKZZ,2,2013,121.4,-15.1
DKZZ,2,2014,114.1,-6
DKZZ,2,2015,100,-12.4
DKZZ,2,2016,102.4,2.4
DKZZ,2,2017,83.9,-18
DKZZ,2,2018,76.2,-9.2
DKZZ,2,2019,71.1,-6.8
DKZZ,2,2020,52.7,-25.8
DKZZ,2,2021,56,6.2
DKZZ,2,2022,59.5,6.2
DKZZ,2,2023,57.1,-3.9
DE,0,2008,93.6,1
DE,0,2009,88.3,-5.7
DE,0,2010,92,4.2
DE,0,2011,95.6,3.9
DE,0,2012,96,0.4
DE,0,2013,96.4,0.4
DE,0,2014,98.5,2.2
DE,0,2015,100,1.5
DE,0,2016,102.2,2.2
DE,0,2017,105,2.7
DE,0,2018,106,1
DE,0,2019,107.1,1.1
DE,0,2020,102.7,-4.1
DE,0,2021,106.5,3.7
DE,0,2022,108,1.4
DE,0,2023,107.7,-0.3
DE1,1,2008,92,0.4
DE1,1,2009,83,-9.8
DE1,1,2010,89.4,7.8
DE1,1,2011,94.1,5.2
DE1,1,2012,94.7,0.7
DE1,1,2013,95.4,0.7
DE1,1,2014,97.5,2.2
DE1,1,2015,100,2.5
DE1,1,2016,101.1,1.1
DE1,1,2017,104.7,3.6
DE1,1,2018,106.9,2.1
DE1,1,2019,106.5,-0.4
DE1,1,2020,101.1,-5.1
DE1,1,2021,105.4,4.3
DE1,1,2022,107.2,1.7
DE1,1,2023,106.8,-0.4
DE11,2,2008,89.3,-1.5
DE11,2,2009,79.1,-11.4
DE11,2,2010,87.1,10
DE11,2,2011,92,5.7
DE11,2,2012,93.5,1.6
DE11,2,2013,94.3,0.9
DE11,2,2014,96.2,2
DE11,2,2015,100,4
DE11,2,2016,100.1,0.1
DE11,2,2017,104.5,4.4
DE11,2,2018,107.3,2.7
DE11,2,2019,104.5,-2.6
DE11,2,2020,98.9,-5.3
DE11,2,2021,103.5,4.7
DE11,2,2022,105.5,1.9
DE11,2,2023,105,-0.4
DE12,2,2008,95.6,1.7
DE12,2,2009,87.9,-8
DE12,2,2010,92.6,5.4
DE12,2,2011,96.3,3.9
DE12,2,2012,96.2,-0.1
DE12,2,2013,96.3,0.1
DE12,2,2014,98.4,2.2
DE12,2,2015,100,1.7
DE12,2,2016,100.9,0.9
DE12,2,2017,104.4,3.4
DE12,2,2018,105.8,1.4
DE12,2,2019,106.7,0.8
DE12,2,2020,100.9,-5.4
DE12,2,2021,104.8,3.9
DE12,2,2022,107.4,2.5
DE12,2,2023,106.9,-0.5
DE13,2,2008,93.2,1.8
DE13,2,2009,85.3,-8.5
DE13,2,2010,90.3,5.8
DE13,2,2011,95,5.3
DE13,2,2012,95.2,0.2
DE13,2,2013,96.2,1.1
DE13,2,2014,99.1,3
DE13,2,2015,100,0.9
DE13,2,2016,101.4,1.4
DE13,2,2017,104.1,2.7
DE13,2,2018,106.1,1.9
DE13,2,2019,107.6,1.4
DE13,2,2020,102.5,-4.8
DE13,2,2021,106.4,3.8
DE13,2,2022,107.5,1.1
DE13,2,2023,107.2,-0.3
DE14,2,2008,92.6,2.3
DE14,2,2009,83.1,-10.2
DE14,2,2010,89.8,8.1
