geo,geo_label,NUTS_level,Country_code,year,total_employment,total_employment_pct_diff,population,employed_pct
PL52,Opolskie,2,PL,2008,384300,NA,1037088,37.05567897806165
PL52,Opolskie,2,PL,2009,385000,0.18214936247723132,1033040,37.26864400216836
PL52,Opolskie,2,PL,2010,361900,-6,975283,37.10717812163239
PL52,Opolskie,2,PL,2011,358900,-0.8289582757667865,972986,36.88645057585618
PL52,Opolskie,2,PL,2012,360500,0.44580663137364174,969541,37.18254307966347
PL52,Opolskie,2,PL,2013,345600,-4.133148404993065,966167,35.77021363801496
PL52,Opolskie,2,PL,2014,366800,6.1342592592592595,960226,38.19934057190703
PL52,Opolskie,2,PL,2015,390200,6.379498364231188,956913,40.77695673483378
PL52,Opolskie,2,PL,2016,395500,1.3582778062532035,952557,41.519825060337595
PL52,Opolskie,2,PL,2017,401500,1.5170670037926675,950710,42.23159533401353
PL52,Opolskie,2,PL,2018,402300,0.199252801992528,948808,42.40056997833071
PL52,Opolskie,2,PL,2019,419600,4.300273427790207,946038,44.35339806646245
PL52,Opolskie,2,PL,2020,419800,0.047664442326024785,942233,44.553735647127624
PL52,Opolskie,2,PL,2021,434600,3.5254883277751308,910302,47.74239757794666
PL52,Opolskie,2,PL,2022,421400,-3.0372756557754257,902444,46.6954182198563
PL52,Opolskie,2,PL,2023,418600,-0.6644518272425249,896370,46.699465622455016
PL52,Opolskie,2,PL,2024,417600,-0.23889154323936934,890392,46.90069093163461
PL6,Makroregion północny,1,PL,2008,2085500,NA,5703211,36.56711982074659
PL6,Makroregion północny,1,PL,2009,2178900,4.478542315991369,5714503,38.12930013336243
PL6,Makroregion północny,1,PL,2010,2131000,-2.1983569691128553,5737940,37.138764086065734
PL6,Makroregion północny,1,PL,2011,2077000,-2.534021586109808,5749317,36.12603027455261
PL6,Makroregion północny,1,PL,2012,2153300,3.6735676456427537,5754608,37.41870862446235
PL6,Makroregion północny,1,PL,2013,2180300,1.2538893790925556,5758037,37.865335009135926
PL6,Makroregion północny,1,PL,2014,2205500,1.1558042471219558,5754498,38.3265403863204
PL6,Makroregion północny,1,PL,2015,2390000,8.365450011335298,5755946,41.52227974341663
PL6,Makroregion północny,1,PL,2016,2381200,-0.36820083682008364,5753799,41.3848311350466
PL6,Makroregion północny,1,PL,2017,2424700,1.826810011758777,5757016,42.11730521506281
PL6,Makroregion północny,1,PL,2018,2432900,0.3381861673609106,5763089,42.21520785120619
PL6,Makroregion północny,1,PL,2019,2522300,3.6746269883677916,5764951,43.75232330682429
PL6,Makroregion północny,1,PL,2020,2525400,0.1229036990048765,5766149,43.79699518690897
PL6,Makroregion północny,1,PL,2021,2570400,1.7818959372772631,5587643,46.00150725448995
PL6,Makroregion północny,1,PL,2022,2589300,0.7352941176470588,5562131,46.5523016268405
PL6,Makroregion północny,1,PL,2023,2587800,-0.05793071486502144,5542322,46.69162130962438
PL6,Makroregion północny,1,PL,2024,2584500,-0.1275214467887781,5523332,46.79240719189069
PL61,Kujawsko-pomorskie,2,PL,2008,731900,NA,2066136,35.423611998435725
PL61,Kujawsko-pomorskie,2,PL,2009,829000,13.266839732203852,2067918,40.08863020680704
PL61,Kujawsko-pomorskie,2,PL,2010,778000,-6.15199034981906,2074489,37.50321163428681
PL61,Kujawsko-pomorskie,2,PL,2011,760000,-2.313624678663239,2075129,36.62422914430862
PL61,Kujawsko-pomorskie,2,PL,2012,790200,3.973684210526316,2074398,38.09297926434561
PL61,Kujawsko-pomorskie,2,PL,2013,760400,-3.771197165274614,2072655,36.687244138556586
PL61,Kujawsko-pomorskie,2,PL,2014,779500,2.511835875854813,2068417,37.68582447349833
PL61,Kujawsko-pomorskie,2,PL,2015,841800,7.99230275817832,2065846,40.74843913825135
PL61,Kujawsko-pomorskie,2,PL,2016,851300,1.1285340936089332,2062006,41.28503990774033
PL61,Kujawsko-pomorskie,2,PL,2017,861200,1.1629272876776695,2060575,41.79415939725562
PL61,Kujawsko-pomorskie,2,PL,2018,870900,1.126335346028797,2059748,42.2818713745565
PL61,Kujawsko-pomorskie,2,PL,2019,872000,0.12630612010563783,2055433,42.42415101830125
PL61,Kujawsko-pomorskie,2,PL,2020,875100,0.35550458715596334,2050976,42.667490989655654
PL61,Kujawsko-pomorskie,2,PL,2021,893800,2.136898640155411,1969116,45.39092668994615
PL61,Kujawsko-pomorskie,2,PL,2022,904700,1.2195121951219512,1954778,46.28147032553057
PL61,Kujawsko-pomorskie,2,PL,2023,898300,-0.707416823256328,1943197,46.227942920867
PL61,Kujawsko-pomorskie,2,PL,2024,899700,0.15584993877323833,1931648,46.57680902524684
PL62,Warmińsko-mazurskie,2,PL,2008,559400,NA,1426155,39.224347984615974
PL62,Warmińsko-mazurskie,2,PL,2009,562500,0.5541651769753307,1427073,39.41634380301498
PL62,Warmińsko-mazurskie,2,PL,2010,548700,-2.4533333333333336,1428496,38.4110281022838
PL62,Warmińsko-mazurskie,2,PL,2011,520600,-5.1211955531255695,1428620,36.44076101412552
PL62,Warmińsko-mazurskie,2,PL,2012,505500,-2.9004994237418362,1427162,35.419945318050786
PL62,Warmińsko-mazurskie,2,PL,2013,528300,4.510385756676557,1425897,37.05036198266775
PL62,Warmińsko-mazurskie,2,PL,2014,526700,-0.3028582244936589,1421264,37.058561956117934
PL62,Warmińsko-mazurskie,2,PL,2015,555600,5.486994494019366,1418541,39.167003280130785
PL62,Warmińsko-mazurskie,2,PL,2016,546000,-1.7278617710583155,1414734,38.59382753224281
PL62,Warmińsko-mazurskie,2,PL,2017,557000,2.0146520146520146,1410641,39.48559555549569
PL62,Warmińsko-mazurskie,2,PL,2018,554800,-0.39497307001795334,1408415,39.391798582094054
PL62,Warmińsko-mazurskie,2,PL,2019,566200,2.054794520547945,1404441,40.31497229146685
PL62,Warmińsko-mazurskie,2,PL,2020,575600,1.660190745319675,1399038,41.142556528128615
PL62,Warmińsko-mazurskie,2,PL,2021,583200,1.320361362056984,1322861,44.086264543289126
PL62,Warmińsko-mazurskie,2,PL,2022,580300,-0.4972565157750343,1311843,44.23547634892285
PL62,Warmińsko-mazurskie,2,PL,2023,580600,0.05169739789763915,1303380,44.54571959060289
PL62,Warmińsko-mazurskie,2,PL,2024,575900,-0.809507406131588,1294712,44.48093475614654
PL63,Pomorskie,2,PL,2008,794100,NA,2210920,35.91717475078248
PL63,Pomorskie,2,PL,2009,787500,-0.831129580657348,2219512,35.48077234995801
PL63,Pomorskie,2,PL,2010,804300,2.1333333333333333,2234955,35.987301757753514
PL63,Pomorskie,2,PL,2011,796300,-0.9946537361680965,2245568,35.460961324707156
PL63,Pomorskie,2,PL,2012,857600,7.698103729750095,2253048,38.06399153502278
PL63,Pomorskie,2,PL,2013,891600,3.9645522388059704,2259485,39.46031949758463
PL63,Pomorskie,2,PL,2014,899300,0.863615971287573,2264817,39.70740240822989
PL63,Pomorskie,2,PL,2015,992700,10.385855665517624,2271559,43.70126419784826
PL63,Pomorskie,2,PL,2016,983900,-0.8864712400523824,2277059,43.20924490757596
PL63,Pomorskie,2,PL,2017,1006500,2.296981400548836,2285800,44.03272377285852
PL63,Pomorskie,2,PL,2018,1007200,0.06954793840039741,2294926,43.88812536874828
PL63,Pomorskie,2,PL,2019,1084000,7.625099285146943,2305077,47.02662861153879
PL63,Pomorskie,2,PL,2020,1074600,-0.8671586715867159,2316135,46.39625928540435
PL63,Pomorskie,2,PL,2021,1093400,1.7494881816489856,2295666,47.62887981091326
PL63,Pomorskie,2,PL,2022,1104300,0.9968904335101518,2295510,48.10695662401819
PL63,Pomorskie,2,PL,2023,1108900,0.41655347278819166,2295745,48.30240292366966
PL63,Pomorskie,2,PL,2024,1108900,0,2296972,48.27660067253758
PL7,Makroregion centralny,1,PL,2008,1917200,NA,NA,NA
PL7,Makroregion centralny,1,PL,2009,1856300,-3.1765074066346757,NA,NA
PL7,Makroregion centralny,1,PL,2010,1823600,-1.7615687119538865,NA,NA
PL7,Makroregion centralny,1,PL,2011,1827300,0.20289537179205966,NA,NA
PL7,Makroregion centralny,1,PL,2012,1772200,-3.0153778799321405,NA,NA
PL7,Makroregion centralny,1,PL,2013,1797700,1.4388895158559982,NA,NA
PL7,Makroregion centralny,1,PL,2014,1851500,2.992712910941759,3751902,49.348303873608636
PL7,Makroregion centralny,1,PL,2015,1821600,-1.6149068322981366,3737795,48.73461492671481
PL7,Makroregion centralny,1,PL,2016,1612300,-11.48989898989899,3721245,43.326897315280235
PL7,Makroregion centralny,1,PL,2017,1637400,1.556782236556472,3709138,44.14502776655924
PL7,Makroregion centralny,1,PL,2018,1625700,-0.7145474532795896,3694464,44.003676852718016
PL7,Makroregion centralny,1,PL,2019,1585300,-2.4850833487113246,3679410,43.08571211145265
PL7,Makroregion centralny,1,PL,2020,1617500,2.031161294392229,3661428,44.17675289531844
PL7,Makroregion centralny,1,PL,2021,1599200,-1.1313755795981453,3535442,45.233382417247974
PL7,Makroregion centralny,1,PL,2022,1630000,1.9259629814907455,3502185,46.54237283296
PL7,Makroregion centralny,1,PL,2023,1593600,-2.233128834355828,3476118,45.84424349230952
PL7,Makroregion centralny,1,PL,2024,1559700,-2.1272590361445785,3450392,45.20355947961855
PL71,Łódzkie,2,PL,2008,1330300,NA,NA,NA
PL71,Łódzkie,2,PL,2009,1276100,-4.074268961888296,NA,NA
PL71,Łódzkie,2,PL,2010,1216600,-4.6626439934174435,NA,NA
PL71,Łódzkie,2,PL,2011,1228500,0.9781357882623706,NA,NA
PL71,Łódzkie,2,PL,2012,1191400,-3.01994301994302,NA,NA
PL71,Łódzkie,2,PL,2013,1245500,4.540876280006715,NA,NA
PL71,Łódzkie,2,PL,2014,1274900,2.360497792051385,2498861,51.01924436773394
PL71,Łódzkie,2,PL,2015,1234900,-3.137500980469057,2489844,49.59748482234228
PL71,Łódzkie,2,PL,2016,1100800,-10.859178880881043,2479350,44.398733539032406
PL71,Łódzkie,2,PL,2017,1119700,1.7169331395348837,2471620,45.30227138475979
PL71,Łódzkie,2,PL,2018,1119500,-0.01786192730195588,2462448,45.462888962528346
PL71,Łódzkie,2,PL,2019,1084600,-3.11746315319339,2453167,44.21223667202437
PL71,Łódzkie,2,PL,2020,1105900,1.963857643370828,2442685,45.273950591255115
PL71,Łódzkie,2,PL,2021,1090900,-1.356361334659553,2380949,45.81786506136839
PL71,Łódzkie,2,PL,2022,1118000,2.484187368228069,2359467,47.383582817644836
PL71,Łódzkie,2,PL,2023,1090700,-2.441860465116279,2343021,46.551012560280085
PL71,Łódzkie,2,PL,2024,1063500,-2.493811313835152,2327239,45.697927887939315
PL72,Świętokrzyskie,2,PL,2008,587000,NA,NA,NA
PL72,Świętokrzyskie,2,PL,2009,580200,-1.1584327086882453,NA,NA
PL72,Świętokrzyskie,2,PL,2010,607000,4.619096863150637,NA,NA
PL72,Świętokrzyskie,2,PL,2011,598800,-1.3509060955518946,NA,NA
PL72,Świętokrzyskie,2,PL,2012,580800,-3.006012024048096,NA,NA
PL72,Świętokrzyskie,2,PL,2013,552100,-4.941460055096418,NA,NA
PL72,Świętokrzyskie,2,PL,2014,576500,4.419489222966854,1253041,46.008071563500316
PL72,Świętokrzyskie,2,PL,2015,586700,1.7692974848222032,1247951,47.013063814204244
PL72,Świętokrzyskie,2,PL,2016,511500,-12.817453553775355,1241895,41.1870568767891
PL72,Świętokrzyskie,2,PL,2017,517700.00000000006,1.2121212121212235,1237518,41.833734943653354
PL72,Świętokrzyskie,2,PL,2018,506200,-2.221363724164585,1232016,41.08712873858781
PL72,Świętokrzyskie,2,PL,2019,500800,-1.066772026866851,1226243,40.84019235991561
PL72,Świętokrzyskie,2,PL,2020,511600,2.156549520766773,1218743,41.977676999990976
PL72,Świętokrzyskie,2,PL,2021,508300,-0.6450351837372947,1154493,44.027984578511955
PL72,Świętokrzyskie,2,PL,2022,512000,0.7279165846940783,1142718,44.80545506415406
PL72,Świętokrzyskie,2,PL,2023,502800,-1.7968749999999998,1133097,44.37395915795382
PL72,Świętokrzyskie,2,PL,2024,496200,-1.3126491646778042,1123153,44.17919909397918
PL8,Makroregion wschodni,1,PL,2008,2338000,NA,NA,NA
PL8,Makroregion wschodni,1,PL,2009,2347800,0.41916167664670656,NA,NA
PL8,Makroregion wschodni,1,PL,2010,2281400,-2.828179572365619,NA,NA
PL8,Makroregion wschodni,1,PL,2011,2254900,-1.1615674585780662,NA,NA
PL8,Makroregion wschodni,1,PL,2012,2201500,-2.3681759723269322,NA,NA
PL8,Makroregion wschodni,1,PL,2013,2202100,0.027254144901203724,NA,NA
PL8,Makroregion wschodni,1,PL,2014,2225600,1.0671631624358568,5383406,41.34185680961087
PL8,Makroregion wschodni,1,PL,2015,2298700,3.28450754852624,5372943,42.782884538324716
PL8,Makroregion wschodni,1,PL,2016,2172400,-5.494409883847392,5360969,40.52252493905486
PL8,Makroregion wschodni,1,PL,2017,2193000,0.9482599889523108,5354456,40.95654161692617
PL8,Makroregion wschodni,1,PL,2018,2193900,0.04103967168262654,5346175,41.036816041375374
PL8,Makroregion wschodni,1,PL,2019,2197200,0.1504170654997949,5335503,41.18074715729707
PL8,Makroregion wschodni,1,PL,2020,2205300,0.3686510103768433,5322128,41.43643294561875
PL8,Makroregion wschodni,1,PL,2021,2200300,-0.2267265224685984,5057998,43.50140114725233
PL8,Makroregion wschodni,1,PL,2022,2211200,0.495386992682816,5020077,44.04713314158329
PL8,Makroregion wschodni,1,PL,2023,2221300,0.4567655571635311,4994586,44.474156616784654
PL8,Makroregion wschodni,1,PL,2024,2201300,-0.9003736550668529,4968804,44.30241160649525
PL81,Lubelskie,2,PL,2008,977800,NA,NA,NA
PL81,Lubelskie,2,PL,2009,974200,-0.3681734506033954,NA,NA
PL81,Lubelskie,2,PL,2010,981300,0.7288031205091356,NA,NA
PL81,Lubelskie,2,PL,2011,965400,-1.6202996025680219,NA,NA
PL81,Lubelskie,2,PL,2012,942600,-2.3617153511497824,NA,NA
PL81,Lubelskie,2,PL,2013,953700,1.1775938892425206,NA,NA
PL81,Lubelskie,2,PL,2014,985500,3.3343818810946844,2134413,46.17194516712558
PL81,Lubelskie,2,PL,2015,1023400,3.8457635717909695,2126310,48.13032906772766
PL81,Lubelskie,2,PL,2016,864400,-15.536447136994333,2118528,40.80191529212736
PL81,Lubelskie,2,PL,2017,865400,0.11568718186024989,2112787,40.960115714456784
PL81,Lubelskie,2,PL,2018,872900,0.8666512595331639,2105442,41.459228038578125
PL81,Lubelskie,2,PL,2019,853500,-2.2224768014663767,2097294,40.695295938480726
PL81,Lubelskie,2,PL,2020,854700,0.140597539543058,2088292,40.92818437268351
PL81,Lubelskie,2,PL,2021,874900,2.363402363402363,1981180,44.16055078286678
PL81,Lubelskie,2,PL,2022,884000,1.040118870728083,1962076,45.054320016146164
PL81,Lubelskie,2,PL,2023,878600,-0.6108597285067874,1948400,45.093409977417366
PL81,Lubelskie,2,PL,2024,877800,-0.09105394946505806,1934465,45.376887149677046
PL82,Podkarpackie,2,PL,2008,864900,NA,NA,NA
PL82,Podkarpackie,2,PL,2009,879300,1.664932362122789,NA,NA
PL82,Podkarpackie,2,PL,2010,827600,-5.879677015808029,NA,NA
PL82,Podkarpackie,2,PL,2011,815700,-1.4378927017883034,NA,NA
PL82,Podkarpackie,2,PL,2012,801300,-1.7653549098933432,NA,NA
PL82,Podkarpackie,2,PL,2013,795700,-0.6988643454386622,NA,NA
PL82,Podkarpackie,2,PL,2014,774200,-2.702023375644087,2083546,37.15780693106848
PL82,Podkarpackie,2,PL,2015,793800,2.5316455696202533,2084264,38.085386496144444
PL82,Podkarpackie,2,PL,2016,828100,4.320987654320987,2083496,39.7456966560051
PL82,Podkarpackie,2,PL,2017,845600,2.113271344040575,2084722,40.56176315115397
PL82,Podkarpackie,2,PL,2018,834500,-1.3126773888363292,2085877,40.007152866635955
PL82,Podkarpackie,2,PL,2019,843300,1.054523666866387,2086135,40.42403775402838
PL82,Podkarpackie,2,PL,2020,850000,0.7944978062374007,2084447,40.77820160455027
PL82,Podkarpackie,2,PL,2021,817000,-3.882352941176471,1979297,41.2772817823702
PL82,Podkarpackie,2,PL,2022,812700,-0.5263157894736842,1968616,41.282809852200735
PL82,Podkarpackie,2,PL,2023,829900,2.1164021164021163,1962332,42.291518458650216
PL82,Podkarpackie,2,PL,2024,826400,-0.4217375587420171,1955368,42.26314432884245
PL84,Podlaskie,2,PL,2008,495400,NA,NA,NA
PL84,Podlaskie,2,PL,2009,494200,-0.24222850222042794,NA,NA
PL84,Podlaskie,2,PL,2010,472500,-4.390934844192635,NA,NA
PL84,Podlaskie,2,PL,2011,473800,0.2751322751322752,NA,NA
PL84,Podlaskie,2,PL,2012,457700,-3.3980582524271843,NA,NA
PL84,Podlaskie,2,PL,2013,452700,-1.0924186148131965,NA,NA
PL84,Podlaskie,2,PL,2014,465900,2.9158383035122597,1165447,39.97607784824192
PL84,Podlaskie,2,PL,2015,481500,3.34835801674179,1162369,41.42402283612175
PL84,Podlaskie,2,PL,2016,479800,-0.3530633437175493,1158945,41.3997212982497
PL84,Podlaskie,2,PL,2017,482100,0.4793664026677783,1156947,41.67001599900428
PL84,Podlaskie,2,PL,2018,486500,0.9126737191454055,1154856,42.12646425182014
PL84,Podlaskie,2,PL,2019,500400,2.857142857142857,1152074,43.434709923147295
PL84,Podlaskie,2,PL,2020,500700,0.05995203836930455,1149389,43.56227526102999
PL84,Podlaskie,2,PL,2021,508400,1.537847014180148,1097521,46.32257606004806
PL84,Podlaskie,2,PL,2022,514500,1.1998426435877263,1089385,47.2284821252358
PL84,Podlaskie,2,PL,2023,512799.99999999994,-0.3304178814383009,1083854,47.31264543010405
PL84,Podlaskie,2,PL,2024,497100,-3.061622464898585,1078971,46.07167384480213
PL9,Makroregion województwo mazowieckie,1,PL,2008,2471400,NA,NA,NA
PL9,Makroregion województwo mazowieckie,1,PL,2009,2470400,-0.040462895524803755,NA,NA
PL9,Makroregion województwo mazowieckie,1,PL,2010,2320000,-6.0880829015544045,NA,NA
PL9,Makroregion województwo mazowieckie,1,PL,2011,2398800,3.3965517241379315,NA,NA
PL9,Makroregion województwo mazowieckie,1,PL,2012,2443200,1.8509254627313656,NA,NA
PL9,Makroregion województwo mazowieckie,1,PL,2013,2400000,-1.768172888015717,NA,NA
PL9,Makroregion województwo mazowieckie,1,PL,2014,2612600,8.858333333333333,5292567,49.363569700676436
PL9,Makroregion województwo mazowieckie,1,PL,2015,2727300,4.39026257368139,5309778,51.36372933105678
PL9,Makroregion województwo mazowieckie,1,PL,2016,2448400,-10.226231071022623,5323267,45.99431138810058
PL9,Makroregion województwo mazowieckie,1,PL,2017,2477400,1.1844469857866362,5341484,46.380369200768925
PL9,Makroregion województwo mazowieckie,1,PL,2018,2517600,1.6226689271009929,5359827,46.97166531680966
PL9,Makroregion województwo mazowieckie,1,PL,2019,2658300,5.588655862726406,5380311,49.407924560494735
PL9,Makroregion województwo mazowieckie,1,PL,2020,2651100,-0.27084979121995256,5401434,49.08141060318427
PL9,Makroregion województwo mazowieckie,1,PL,2021,2712800,2.32733582286598,5482361,49.482330696573975
PL9,Makroregion województwo mazowieckie,1,PL,2022,2733300,0.7556767915069301,5479484,49.8824341854087
PL9,Makroregion województwo mazowieckie,1,PL,2023,2765200,1.1670874035049208,5479763,50.462036405589075
PL9,Makroregion województwo mazowieckie,1,PL,2024,2774300,0.3290901200636482,5480040,50.62554287924905
PL91,Warszawski stołeczny,2,PL,2008,NA,NA,NA,NA
PL91,Warszawski stołeczny,2,PL,2009,NA,NA,NA,NA
PL91,Warszawski stołeczny,2,PL,2010,NA,NA,NA,NA
PL91,Warszawski stołeczny,2,PL,2011,NA,NA,NA,NA
PL91,Warszawski stołeczny,2,PL,2012,NA,NA,NA,NA
PL91,Warszawski stołeczny,2,PL,2013,1357600,NA,NA,NA
PL91,Warszawski stołeczny,2,PL,2014,1451000,6.879787860931056,2937140,49.401799028987384
PL91,Warszawski stołeczny,2,PL,2015,1513300,4.293590627153687,2960058,51.12399824598032
PL91,Warszawski stołeczny,2,PL,2016,1362700,-9.951761052005551,2979942,45.729077948496986
PL91,Warszawski stołeczny,2,PL,2017,1370300,0.5577162985249872,3002278,45.642009167705325
PL91,Warszawski stołeczny,2,PL,2018,1447000,5.597314456688316,3025034,47.83417310350892
PL91,Warszawski stołeczny,2,PL,2019,1665000,15.065653075328264,3053104,54.53466373893585
PL91,Warszawski stołeczny,2,PL,2020,1647600,-1.045045045045045,3082399,53.451873037851364
PL91,Warszawski stołeczny,2,PL,2021,1696100,2.943675649429473,3242890,52.302113238500226
PL91,Warszawski stołeczny,2,PL,2022,1709400,0.7841518778373916,3256793,52.4872167190239
PL91,Warszawski stołeczny,2,PL,2023,1741200,1.8603018603018602,3269510,53.25568663194179
PL91,Warszawski stołeczny,2,PL,2024,1764500,1.3381575924649667,3281583,53.76978123058292
PL92,Mazowiecki regionalny,2,PL,2008,NA,NA,NA,NA
PL92,Mazowiecki regionalny,2,PL,2009,NA,NA,NA,NA
PL92,Mazowiecki regionalny,2,PL,2010,NA,NA,NA,NA
PL92,Mazowiecki regionalny,2,PL,2011,NA,NA,NA,NA
PL92,Mazowiecki regionalny,2,PL,2012,NA,NA,NA,NA
PL92,Mazowiecki regionalny,2,PL,2013,1042400.0000000001,NA,NA,NA
PL92,Mazowiecki regionalny,2,PL,2014,1161700,11.444742900997685,2355427,49.320144500339005
PL92,Mazowiecki regionalny,2,PL,2015,1214100,4.5106309718515964,2349720,51.669986211123025
PL92,Mazowiecki regionalny,2,PL,2016,1085800,-10.56749855860308,2343325,46.335868904227965
PL92,Mazowiecki regionalny,2,PL,2017,1107000,1.9524774359918955,2339206,47.32375002458099
PL92,Mazowiecki regionalny,2,PL,2018,1070600,-3.288166214995483,2334793,45.854172082921266
PL92,Mazowiecki regionalny,2,PL,2019,993200,-7.229590883616664,2327207,42.677767813520674
PL92,Mazowiecki regionalny,2,PL,2020,1003500,1.0370519532823197,2319035,43.27230938730981
PL92,Mazowiecki regionalny,2,PL,2021,1016700,1.3153961136023917,2239471,45.39911434441437
PL92,Mazowiecki regionalny,2,PL,2022,1023800,0.698337759417724,2222691,46.06128337227262
PL92,Mazowiecki regionalny,2,PL,2023,1024000,0.019535065442469232,2210253,46.329537840238196
PL92,Mazowiecki regionalny,2,PL,2024,1009800,-1.38671875,2198457,45.93221518546872
PT,Portugal,0,PT,2008,5017500,NA,10553339,47.54419430665499
PT,Portugal,0,PT,2009,4874000,-2.8599900348779275,10563014,46.142133296424674
PT,Portugal,0,PT,2010,4798100,-1.557242511284366,10573479,45.378630817728016
PT,Portugal,0,PT,2011,4644700,-3.1970988516287697,10572721,43.930980492155236
PT,Portugal,0,PT,2012,4451000,-4.170344693952247,10558950,42.15381264235554
PT,Portugal,0,PT,2013,4341600,-2.4578746349135026,10503889,41.333262375487784
PT,Portugal,0,PT,2014,4427900,1.9877464529205822,10444092,42.39621788088424
PT,Portugal,0,PT,2015,4487000,1.334718489577452,10395121,43.16448072129223
PT,Portugal,0,PT,2016,4554100,1.4954312458212615,10368554,43.922228692641234
PT,Portugal,0,PT,2017,4706800,3.3530225511077925,10344478,45.50060428375409
PT,Portugal,0,PT,2018,4817000,2.3412934477776832,10335770,46.60513923974701
PT,Portugal,0,PT,2019,4869200,1.0836620303093212,10333496,47.12054855394535
PT,Portugal,0,PT,2020,4755100,-2.3433007475560665,10375395,45.83054428289236
PT,Portugal,0,PT,2021,4757100,0.0420601038884566,10394297,45.76644288690231
PT,Portugal,0,PT,2022,4908800,3.1889176178764376,10421117,47.1043555119859
PT,Portugal,0,PT,2023,5016700,2.198093220338983,10516621,47.70258431867042
PT,Portugal,0,PT,2024,5083400,1.329559272031415,10639726,47.77754615109449
PT1,Continente,1,PT,2008,4782400,NA,10043520,47.616771809086856
PT1,Continente,1,PT,2009,4638500,-3.008949481431917,10051206,46.14869101279986
PT1,Continente,1,PT,2010,4563000,-1.6276813625094317,10059864,45.35846607866667
PT1,Continente,1,PT,2011,4422000,-3.0900723208415517,10057999,43.965007353848414
PT1,Continente,1,PT,2012,4240200,-4.111261872455902,10044461,42.21431095207598
PT1,Continente,1,PT,2013,4136200,-2.4527144945993116,9992815,41.39173996516497
PT1,Continente,1,PT,2014,4219700,2.0187611817610365,9937008,42.464492330085676
PT1,Continente,1,PT,2015,4274900,1.308149868474062,9894233,43.20597665326863
PT1,Continente,1,PT,2016,4337600,1.4667009754614144,9872380,43.9367204260776
PT1,Continente,1,PT,2017,4483600,3.3659166359277024,9852057,45.509277910186675
PT1,Continente,1,PT,2018,4590300,2.3797841020608437,9845729,46.62224605206989
PT1,Continente,1,PT,2019,4637300,1.0238982201599025,9845271,47.101801463870316
PT1,Continente,1,PT,2020,4528400,-2.3483492549543916,9887569,45.798921858345565
PT1,Continente,1,PT,2021,4537400,0.19874569384330004,9904781,45.810200144758376
PT1,Continente,1,PT,2022,4679600,3.133953365363424,9929630,47.12763718285576
PT1,Continente,1,PT,2023,4782100,2.1903581502692537,10022426,47.713996591244474
PT1,Continente,1,PT,2024,4840300,1.2170385395537524,10142079,47.72492898152341
PT11,Norte,2,PT,2008,1752700,NA,3719773,47.118466637614716
PT11,Norte,2,PT,2009,1690600,-3.5431049238318026,3712554,45.53738477608676
PT11,Norte,2,PT,2010,1660500,-1.780432982373122,3705980,44.80596225559771
PT11,Norte,2,PT,2011,1639100,-1.288768443239988,3693585,44.37694001897885
PT11,Norte,2,PT,2012,1570100,-4.209627234457934,3683871,42.620927822934085
PT11,Norte,2,PT,2013,1505500,-4.1143876186230175,3662884,41.10149270356364
PT11,Norte,2,PT,2014,1533500,1.8598472268349386,3640801,42.11985219735987
PT11,Norte,2,PT,2015,1543400,0.6455820019563091,3618807,42.649414572260966
PT11,Norte,2,PT,2016,1571100,1.7947388881689774,3605791,43.571576943866134
PT11,Norte,2,PT,2017,1638300,4.277257972121443,3596590,45.551480708115186
PT11,Norte,2,PT,2018,1681300,2.6246719160104988,3592401,46.80156808774967
PT11,Norte,2,PT,2019,1692800,0.6839945280437756,3591630,47.13180366574508
PT11,Norte,2,PT,2020,1677000,-0.9333648393194708,3600042,46.582789867451545
PT11,Norte,2,PT,2021,1671500,-0.3279666070363745,3601434,46.412068081769654
PT11,Norte,2,PT,2022,1707800,2.1717020640143585,3609978,47.3077675265611
PT11,Norte,2,PT,2023,1731100,1.3643283756880196,3640294,47.553851419693025
PT11,Norte,2,PT,2024,1760500,1.6983420946219168,3673861,47.91961372517904
PT15,Algarve,2,PT,2008,206000,NA,434556,47.4047073334622
PT15,Algarve,2,PT,2009,202500,-1.6990291262135921,440088,46.01352456781371
PT15,Algarve,2,PT,2010,197300,-2.567901234567901,445824,44.25513207005455
PT15,Algarve,2,PT,2011,197100,-0.10136847440446022,451304,43.67344406431142
PT15,Algarve,2,PT,2012,190100,-3.5514967021816335,452321,42.02767503609162
PT15,Algarve,2,PT,2013,187700,-1.2624934245134138,451078,41.61142862210083
PT15,Algarve,2,PT,2014,196600,4.74160895045285,449952,43.69354953417253
PT15,Algarve,2,PT,2015,197700,0.5595116988809765,449965,43.93675063616059
PT15,Algarve,2,PT,2016,207600,5.007587253414264,451679,45.961844584317625
PT15,Algarve,2,PT,2017,216500,4.2870905587668595,453300,47.76086476946834
PT15,Algarve,2,PT,2018,217800,0.6004618937644343,456113,47.751324781359
PT15,Algarve,2,PT,2019,222300,2.066115702479339,459597,48.36846193513013
PT15,Algarve,2,PT,2020,212100,-4.588394062078273,465610,45.5531453362256
PT15,Algarve,2,PT,2021,215000,1.3672795851013673,469892,45.755194810722465
PT15,Algarve,2,PT,2022,226800,5.488372093023256,469983,48.25706461723084
PT15,Algarve,2,PT,2023,233200,2.821869488536155,478618,48.72361674654944
PT15,Algarve,2,PT,2024,233700,0.21440823327615782,484122,48.272955990432166
