geo,geo_label,NUTS_level,Country_code,year,education_level,education_level_pct,education_level_pct_diff
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2013,low,32.4,2.2082018927444773
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2014,low,32,-1.2345679012345634
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2015,low,30.2,-5.625000000000002
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2016,low,29.1,-3.6423841059602577
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2017,low,27.1,-6.8728522336769755
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2018,low,26.7,-1.4760147601476092
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2019,low,27.6,3.370786516853941
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2020,low,26.9,-2.5362318840579814
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2021,low,24.1,-10.408921933085493
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2022,low,22.1,-8.29875518672199
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2023,low,21.2,-4.072398190045258
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2,BE,2024,low,21,-0.943396226415091
BE2,Vlaams Gewest,1,BE,2008,low,28.4,NA
BE2,Vlaams Gewest,1,BE,2009,low,27.4,-3.5211267605633805
BE2,Vlaams Gewest,1,BE,2010,low,27.2,-0.7299270072992675
BE2,Vlaams Gewest,1,BE,2011,low,26.2,-3.6764705882352944
BE2,Vlaams Gewest,1,BE,2012,low,26.1,-0.38167938931296896
BE2,Vlaams Gewest,1,BE,2013,low,24.6,-5.747126436781609
BE2,Vlaams Gewest,1,BE,2014,low,23.9,-2.845528455284564
BE2,Vlaams Gewest,1,BE,2015,low,22.9,-4.1841004184100425
BE2,Vlaams Gewest,1,BE,2016,low,22.6,-1.3100436681222583
BE2,Vlaams Gewest,1,BE,2017,low,20.6,-8.849557522123893
BE2,Vlaams Gewest,1,BE,2018,low,19,-7.766990291262142
BE2,Vlaams Gewest,1,BE,2019,low,18.4,-3.157894736842113
BE2,Vlaams Gewest,1,BE,2020,low,17.7,-3.8043478260869534
BE2,Vlaams Gewest,1,BE,2021,low,15.9,-10.169491525423723
BE2,Vlaams Gewest,1,BE,2022,low,14.6,-8.176100628930822
BE2,Vlaams Gewest,1,BE,2023,low,15.8,8.219178082191789
BE2,Vlaams Gewest,1,BE,2024,low,15.1,-4.430379746835449
BE21,Prov. Antwerpen,2,BE,2008,low,26.9,NA
BE21,Prov. Antwerpen,2,BE,2009,low,27.2,1.115241635687735
BE21,Prov. Antwerpen,2,BE,2010,low,26.7,-1.8382352941176472
BE21,Prov. Antwerpen,2,BE,2011,low,26.4,-1.1235955056179803
BE21,Prov. Antwerpen,2,BE,2012,low,26,-1.5151515151515098
BE21,Prov. Antwerpen,2,BE,2013,low,26.2,0.7692307692307665
BE21,Prov. Antwerpen,2,BE,2014,low,23.6,-9.923664122137396
BE21,Prov. Antwerpen,2,BE,2015,low,22.7,-3.813559322033907
BE21,Prov. Antwerpen,2,BE,2016,low,23.9,5.286343612334799
BE21,Prov. Antwerpen,2,BE,2017,low,22.2,-7.112970711297069
BE21,Prov. Antwerpen,2,BE,2018,low,20.5,-7.657657657657654
BE21,Prov. Antwerpen,2,BE,2019,low,20.9,1.951219512195115
BE21,Prov. Antwerpen,2,BE,2020,low,20.7,-0.9569377990430589
BE21,Prov. Antwerpen,2,BE,2021,low,17.8,-14.009661835748785
BE21,Prov. Antwerpen,2,BE,2022,low,14.2,-20.224719101123604
BE21,Prov. Antwerpen,2,BE,2023,low,15.5,9.154929577464795
BE21,Prov. Antwerpen,2,BE,2024,low,15.5,0
BE22,Prov. Limburg (BE),2,BE,2008,low,30.3,NA
BE22,Prov. Limburg (BE),2,BE,2009,low,30.6,0.9900990099009923
BE22,Prov. Limburg (BE),2,BE,2010,low,30.7,0.32679738562090804
BE22,Prov. Limburg (BE),2,BE,2011,low,29.2,-4.88599348534202
BE22,Prov. Limburg (BE),2,BE,2012,low,29.1,-0.34246575342465024
BE22,Prov. Limburg (BE),2,BE,2013,low,27.9,-4.123711340206195
BE22,Prov. Limburg (BE),2,BE,2014,low,25.3,-9.318996415770602
BE22,Prov. Limburg (BE),2,BE,2015,low,24.8,-1.9762845849802373
BE22,Prov. Limburg (BE),2,BE,2016,low,25.1,1.2096774193548416
BE22,Prov. Limburg (BE),2,BE,2017,low,22.2,-11.553784860557776
BE22,Prov. Limburg (BE),2,BE,2018,low,20,-9.909909909909906
BE22,Prov. Limburg (BE),2,BE,2019,low,20.4,1.9999999999999927
BE22,Prov. Limburg (BE),2,BE,2020,low,19.6,-3.9215686274509665
BE22,Prov. Limburg (BE),2,BE,2021,low,17.2,-12.244897959183684
BE22,Prov. Limburg (BE),2,BE,2022,low,13,-24.418604651162788
BE22,Prov. Limburg (BE),2,BE,2023,low,12.4,-4.615384615384613
BE22,Prov. Limburg (BE),2,BE,2024,low,12.3,-0.8064516129032229
BE23,Prov. Oost-Vlaanderen,2,BE,2008,low,29.9,NA
BE23,Prov. Oost-Vlaanderen,2,BE,2009,low,28,-6.35451505016722
BE23,Prov. Oost-Vlaanderen,2,BE,2010,low,28.6,2.142857142857148
BE23,Prov. Oost-Vlaanderen,2,BE,2011,low,27.2,-4.895104895104902
BE23,Prov. Oost-Vlaanderen,2,BE,2012,low,27.5,1.102941176470591
BE23,Prov. Oost-Vlaanderen,2,BE,2013,low,24.7,-10.181818181818185
BE23,Prov. Oost-Vlaanderen,2,BE,2014,low,25.8,4.453441295546565
BE23,Prov. Oost-Vlaanderen,2,BE,2015,low,24.4,-5.426356589147295
BE23,Prov. Oost-Vlaanderen,2,BE,2016,low,23.2,-4.918032786885243
BE23,Prov. Oost-Vlaanderen,2,BE,2017,low,21,-9.482758620689651
BE23,Prov. Oost-Vlaanderen,2,BE,2018,low,18.9,-10.000000000000005
BE23,Prov. Oost-Vlaanderen,2,BE,2019,low,17.7,-6.349206349206346
BE23,Prov. Oost-Vlaanderen,2,BE,2020,low,16.5,-6.779661016949149
BE23,Prov. Oost-Vlaanderen,2,BE,2021,low,13.2,-20.000000000000004
BE23,Prov. Oost-Vlaanderen,2,BE,2022,low,13.6,3.030303030303033
BE23,Prov. Oost-Vlaanderen,2,BE,2023,low,15.5,13.970588235294121
BE23,Prov. Oost-Vlaanderen,2,BE,2024,low,13.2,-14.83870967741936
BE24,Prov. Vlaams-Brabant,2,BE,2008,low,24.1,NA
BE24,Prov. Vlaams-Brabant,2,BE,2009,low,21.1,-12.448132780082986
BE24,Prov. Vlaams-Brabant,2,BE,2010,low,21.4,1.421800947867285
BE24,Prov. Vlaams-Brabant,2,BE,2011,low,21,-1.8691588785046664
BE24,Prov. Vlaams-Brabant,2,BE,2012,low,19.9,-5.238095238095245
BE24,Prov. Vlaams-Brabant,2,BE,2013,low,17.7,-11.055276381909545
BE24,Prov. Vlaams-Brabant,2,BE,2014,low,18.3,3.3898305084745846
BE24,Prov. Vlaams-Brabant,2,BE,2015,low,18.1,-1.092896174863384
BE24,Prov. Vlaams-Brabant,2,BE,2016,low,16.7,-7.734806629834265
BE24,Prov. Vlaams-Brabant,2,BE,2017,low,14.3,-14.37125748502993
BE24,Prov. Vlaams-Brabant,2,BE,2018,low,14.6,2.0979020979020904
BE24,Prov. Vlaams-Brabant,2,BE,2019,low,13.8,-5.479452054794513
BE24,Prov. Vlaams-Brabant,2,BE,2020,low,12.2,-11.594202898550735
BE24,Prov. Vlaams-Brabant,2,BE,2021,low,12.5,2.459016393442629
BE24,Prov. Vlaams-Brabant,2,BE,2022,low,15.1,20.799999999999997
BE24,Prov. Vlaams-Brabant,2,BE,2023,low,17.3,14.569536423841068
BE24,Prov. Vlaams-Brabant,2,BE,2024,low,15.1,-12.71676300578035
BE25,Prov. West-Vlaanderen,2,BE,2008,low,31.5,NA
BE25,Prov. West-Vlaanderen,2,BE,2009,low,30.7,-2.539682539682542
BE25,Prov. West-Vlaanderen,2,BE,2010,low,29.2,-4.88599348534202
BE25,Prov. West-Vlaanderen,2,BE,2011,low,27.1,-7.191780821917801
BE25,Prov. West-Vlaanderen,2,BE,2012,low,27.9,2.9520295202951923
BE25,Prov. West-Vlaanderen,2,BE,2013,low,26,-6.810035842293901
BE25,Prov. West-Vlaanderen,2,BE,2014,low,26.2,0.7692307692307665
BE25,Prov. West-Vlaanderen,2,BE,2015,low,24.7,-5.7251908396946565
BE25,Prov. West-Vlaanderen,2,BE,2016,low,23.4,-5.263157894736845
BE25,Prov. West-Vlaanderen,2,BE,2017,low,22.4,-4.273504273504273
BE25,Prov. West-Vlaanderen,2,BE,2018,low,20.1,-10.267857142857132
BE25,Prov. West-Vlaanderen,2,BE,2019,low,18.3,-8.955223880597018
BE25,Prov. West-Vlaanderen,2,BE,2020,low,18.5,1.092896174863384
BE25,Prov. West-Vlaanderen,2,BE,2021,low,18.7,1.0810810810810774
BE25,Prov. West-Vlaanderen,2,BE,2022,low,17.3,-7.486631016042773
BE25,Prov. West-Vlaanderen,2,BE,2023,low,17.6,1.7341040462427786
BE25,Prov. West-Vlaanderen,2,BE,2024,low,19,7.954545454545446
BE3,Région wallonne,1,BE,2008,low,33.2,NA
BE3,Région wallonne,1,BE,2009,low,32.5,-2.1084337349397675
BE3,Région wallonne,1,BE,2010,low,32.8,0.9230769230769144
BE3,Région wallonne,1,BE,2011,low,32.1,-2.134146341463402
BE3,Région wallonne,1,BE,2012,low,31.4,-2.180685358255461
BE3,Région wallonne,1,BE,2013,low,30.3,-3.5031847133757896
BE3,Région wallonne,1,BE,2014,low,29.2,-3.6303630363036348
BE3,Région wallonne,1,BE,2015,low,28,-4.109589041095888
BE3,Région wallonne,1,BE,2016,low,27.7,-1.071428571428574
BE3,Région wallonne,1,BE,2017,low,26.7,-3.6101083032490973
BE3,Région wallonne,1,BE,2018,low,25.1,-5.992509363295873
BE3,Région wallonne,1,BE,2019,low,24.4,-2.788844621513955
BE3,Région wallonne,1,BE,2020,low,22.4,-8.196721311475411
BE3,Région wallonne,1,BE,2021,low,21.2,-5.357142857142854
BE3,Région wallonne,1,BE,2022,low,21.4,0.943396226415091
BE3,Région wallonne,1,BE,2023,low,20.5,-4.205607476635508
BE3,Région wallonne,1,BE,2024,low,19.7,-3.9024390243902474
BE31,Prov. Brabant wallon,2,BE,2008,low,21,NA
BE31,Prov. Brabant wallon,2,BE,2009,low,19.7,-6.190476190476194
BE31,Prov. Brabant wallon,2,BE,2010,low,19.7,0
BE31,Prov. Brabant wallon,2,BE,2011,low,16.1,-18.274111675126896
BE31,Prov. Brabant wallon,2,BE,2012,low,17.7,9.937888198757749
BE31,Prov. Brabant wallon,2,BE,2013,low,17.4,-1.6949152542372923
BE31,Prov. Brabant wallon,2,BE,2014,low,15.9,-8.620689655172404
BE31,Prov. Brabant wallon,2,BE,2015,low,13.4,-15.723270440251572
BE31,Prov. Brabant wallon,2,BE,2016,low,16.3,21.64179104477612
BE31,Prov. Brabant wallon,2,BE,2017,low,13.3,-18.404907975460123
BE31,Prov. Brabant wallon,2,BE,2018,low,12.3,-7.518796992481203
BE31,Prov. Brabant wallon,2,BE,2019,low,12.9,4.878048780487801
BE31,Prov. Brabant wallon,2,BE,2020,low,11.4,-11.627906976744185
BE31,Prov. Brabant wallon,2,BE,2021,low,10.7,-6.140350877192992
BE31,Prov. Brabant wallon,2,BE,2022,low,10.8,0.9345794392523498
BE31,Prov. Brabant wallon,2,BE,2023,low,8.9,-17.592592592592595
BE31,Prov. Brabant wallon,2,BE,2024,low,9.3,4.494382022471914
BE32,Prov. Hainaut,2,BE,2008,low,36.1,NA
BE32,Prov. Hainaut,2,BE,2009,low,36.5,1.108033240997226
BE32,Prov. Hainaut,2,BE,2010,low,36.5,0
BE32,Prov. Hainaut,2,BE,2011,low,36.1,-1.0958904109589003
BE32,Prov. Hainaut,2,BE,2012,low,36.3,0.5540166204986031
BE32,Prov. Hainaut,2,BE,2013,low,33.5,-7.713498622589525
BE32,Prov. Hainaut,2,BE,2014,low,32.5,-2.9850746268656714
BE32,Prov. Hainaut,2,BE,2015,low,32.4,-0.3076923076923121
BE32,Prov. Hainaut,2,BE,2016,low,31.2,-3.7037037037037015
BE32,Prov. Hainaut,2,BE,2017,low,30.9,-0.9615384615384639
BE32,Prov. Hainaut,2,BE,2018,low,28.5,-7.766990291262131
BE32,Prov. Hainaut,2,BE,2019,low,27.8,-2.4561403508771904
BE32,Prov. Hainaut,2,BE,2020,low,27.5,-1.0791366906474844
BE32,Prov. Hainaut,2,BE,2021,low,26.9,-2.181818181818187
BE32,Prov. Hainaut,2,BE,2022,low,26.8,-0.3717472118959029
BE32,Prov. Hainaut,2,BE,2023,low,25,-6.716417910447764
BE32,Prov. Hainaut,2,BE,2024,low,24,-4
BE33,Prov. Liège,2,BE,2008,low,35.8,NA
BE33,Prov. Liège,2,BE,2009,low,34,-5.027932960893847
BE33,Prov. Liège,2,BE,2010,low,34.8,2.35294117647058
BE33,Prov. Liège,2,BE,2011,low,34.2,-1.7241379310344664
BE33,Prov. Liège,2,BE,2012,low,33.2,-2.923976608187134
BE33,Prov. Liège,2,BE,2013,low,31.7,-4.5180722891566365
BE33,Prov. Liège,2,BE,2014,low,31.8,0.31545741324921583
BE33,Prov. Liège,2,BE,2015,low,30.5,-4.088050314465411
BE33,Prov. Liège,2,BE,2016,low,30.1,-1.3114754098360608
BE33,Prov. Liège,2,BE,2017,low,30,-0.33222591362126713
BE33,Prov. Liège,2,BE,2018,low,28.7,-4.333333333333336
BE33,Prov. Liège,2,BE,2019,low,26.1,-9.059233449477343
BE33,Prov. Liège,2,BE,2020,low,22.4,-14.17624521072798
BE33,Prov. Liège,2,BE,2021,low,20.8,-7.142857142857134
BE33,Prov. Liège,2,BE,2022,low,21.1,1.4423076923076956
BE33,Prov. Liège,2,BE,2023,low,20.7,-1.895734597156408
BE33,Prov. Liège,2,BE,2024,low,20.1,-2.898550724637671
BE34,Prov. Luxembourg (BE),2,BE,2008,low,30.6,NA
BE34,Prov. Luxembourg (BE),2,BE,2009,low,31.5,2.94117647058823
BE34,Prov. Luxembourg (BE),2,BE,2010,low,31.4,-0.317460317460322
BE34,Prov. Luxembourg (BE),2,BE,2011,low,30.7,-2.2292993630573226
BE34,Prov. Luxembourg (BE),2,BE,2012,low,27.9,-9.120521172638439
BE34,Prov. Luxembourg (BE),2,BE,2013,low,31.1,11.469534050179222
BE34,Prov. Luxembourg (BE),2,BE,2014,low,26.3,-15.434083601286176
BE34,Prov. Luxembourg (BE),2,BE,2015,low,25,-4.942965779467683
BE34,Prov. Luxembourg (BE),2,BE,2016,low,24.9,-0.40000000000000563
BE34,Prov. Luxembourg (BE),2,BE,2017,low,20,-19.678714859437747
BE34,Prov. Luxembourg (BE),2,BE,2018,low,19.8,-0.9999999999999963
BE34,Prov. Luxembourg (BE),2,BE,2019,low,19.9,0.5050505050504942
BE34,Prov. Luxembourg (BE),2,BE,2020,low,19.5,-2.0100502512562746
BE34,Prov. Luxembourg (BE),2,BE,2021,low,17.7,-9.230769230769234
BE34,Prov. Luxembourg (BE),2,BE,2022,low,17.8,0.5649717514124375
BE34,Prov. Luxembourg (BE),2,BE,2023,low,16.5,-7.303370786516858
BE34,Prov. Luxembourg (BE),2,BE,2024,low,17.1,3.636363636363645
BE35,Prov. Namur,2,BE,2008,low,30.8,NA
BE35,Prov. Namur,2,BE,2009,low,28.9,-6.168831168831176
BE35,Prov. Namur,2,BE,2010,low,29,0.3460207612456797
BE35,Prov. Namur,2,BE,2011,low,29.9,3.103448275862064
BE35,Prov. Namur,2,BE,2012,low,26.3,-12.040133779264208
BE35,Prov. Namur,2,BE,2013,low,28.1,6.8441064638783295
BE35,Prov. Namur,2,BE,2014,low,26.4,-6.049822064056949
BE35,Prov. Namur,2,BE,2015,low,23.5,-10.98484848484848
BE35,Prov. Namur,2,BE,2016,low,23.4,-0.4255319148936231
BE35,Prov. Namur,2,BE,2017,low,22,-5.982905982905977
BE35,Prov. Namur,2,BE,2018,low,21.3,-3.1818181818181785
BE35,Prov. Namur,2,BE,2019,low,23.3,9.389671361502346
BE35,Prov. Namur,2,BE,2020,low,19.7,-15.450643776824041
BE35,Prov. Namur,2,BE,2021,low,17.2,-12.690355329949238
BE35,Prov. Namur,2,BE,2022,low,18.1,5.232558139534897
BE35,Prov. Namur,2,BE,2023,low,19.2,6.07734806629833
BE35,Prov. Namur,2,BE,2024,low,17.4,-9.375000000000004
BG,Bulgaria,0,BG,2008,low,22.5,NA
BG,Bulgaria,0,BG,2009,low,22.1,-1.7777777777777715
BG,Bulgaria,0,BG,2010,low,20.9,-5.429864253393678
BG,Bulgaria,0,BG,2011,low,20,-4.3062200956937735
BG,Bulgaria,0,BG,2012,low,19,-5
BG,Bulgaria,0,BG,2013,low,18.2,-4.210526315789478
BG,Bulgaria,0,BG,2014,low,18.9,3.8461538461538423
BG,Bulgaria,0,BG,2015,low,18.1,-4.232804232804218
BG,Bulgaria,0,BG,2016,low,17.7,-2.209944751381227
BG,Bulgaria,0,BG,2017,low,17.2,-2.824858757062147
BG,Bulgaria,0,BG,2018,low,17.4,1.1627906976744147
BG,Bulgaria,0,BG,2019,low,17.4,0
BG,Bulgaria,0,BG,2020,low,16.6,-4.597701149425271
BG,Bulgaria,0,BG,2021,low,16.3,-1.8072289156626546
BG,Bulgaria,0,BG,2022,low,15.6,-4.294478527607368
BG,Bulgaria,0,BG,2023,low,14.8,-5.1282051282051215
BG,Bulgaria,0,BG,2024,low,13.1,-11.486486486486493
BG3,Северна и Югоизточна България,1,BG,2008,low,25.8,NA
BG3,Северна и Югоизточна България,1,BG,2009,low,25.4,-1.5503875968992331
BG3,Северна и Югоизточна България,1,BG,2010,low,24.5,-3.543307086614168
BG3,Северна и Югоизточна България,1,BG,2011,low,23.7,-3.2653061224489828
BG3,Северна и Югоизточна България,1,BG,2012,low,22.7,-4.219409282700422
BG3,Северна и Югоизточна България,1,BG,2013,low,21.7,-4.405286343612335
BG3,Северна и Югоизточна България,1,BG,2014,low,22.7,4.6082949308755765
BG3,Северна и Югоизточна България,1,BG,2015,low,21.6,-4.845814977973559
BG3,Северна и Югоизточна България,1,BG,2016,low,21.3,-1.3888888888888922
BG3,Северна и Югоизточна България,1,BG,2017,low,21.2,-0.46948356807512404
BG3,Северна и Югоизточна България,1,BG,2018,low,21.3,0.4716981132075539
BG3,Северна и Югоизточна България,1,BG,2019,low,21.3,0
BG3,Северна и Югоизточна България,1,BG,2020,low,20.2,-5.164319248826297
BG3,Северна и Югоизточна България,1,BG,2021,low,20,-0.9900990099009866
BG3,Северна и Югоизточна България,1,BG,2022,low,19.3,-3.499999999999996
BG3,Северна и Югоизточна България,1,BG,2023,low,18.2,-5.699481865284981
BG3,Северна и Югоизточна България,1,BG,2024,low,16.2,-10.989010989010989
BG31,Северозападен,2,BG,2008,low,19.6,NA
BG31,Северозападен,2,BG,2009,low,19.3,-1.5306122448979627
BG31,Северозападен,2,BG,2010,low,18.5,-4.145077720207258
BG31,Северозападен,2,BG,2011,low,19,2.7027027027027026
BG31,Северозападен,2,BG,2012,low,18.5,-2.631578947368421
BG31,Северозападен,2,BG,2013,low,17,-8.108108108108109
BG31,Северозападен,2,BG,2014,low,18.8,10.58823529411765
BG31,Северозападен,2,BG,2015,low,18.6,-1.0638297872340388
BG31,Северозападен,2,BG,2016,low,19.6,5.376344086021505
BG31,Северозападен,2,BG,2017,low,20.1,2.551020408163265
BG31,Северозападен,2,BG,2018,low,19.1,-4.975124378109452
BG31,Северозападен,2,BG,2019,low,20.3,6.282722513089
BG31,Северозападен,2,BG,2020,low,20.3,0
BG31,Северозападен,2,BG,2021,low,20.2,-0.4926108374384306
BG31,Северозападен,2,BG,2022,low,17.8,-11.881188118811876
BG31,Северозападен,2,BG,2023,low,15.6,-12.359550561797757
BG31,Северозападен,2,BG,2024,low,15.3,-1.9230769230769162
BG32,Северен централен,2,BG,2008,low,24.8,NA
BG32,Северен централен,2,BG,2009,low,25,0.8064516129032229
BG32,Северен централен,2,BG,2010,low,25.3,1.2000000000000028
BG32,Северен централен,2,BG,2011,low,24,-5.13833992094862
BG32,Северен централен,2,BG,2012,low,22.1,-7.916666666666661
BG32,Северен централен,2,BG,2013,low,21.7,-1.8099547511312313
BG32,Северен централен,2,BG,2014,low,22.8,5.069124423963141
BG32,Северен централен,2,BG,2015,low,20.9,-8.333333333333343
BG32,Северен централен,2,BG,2016,low,20.4,-2.3923444976076556
BG32,Северен централен,2,BG,2017,low,21.1,3.431372549019622
BG32,Северен централен,2,BG,2018,low,19.4,-8.056872037914705
BG32,Северен централен,2,BG,2019,low,16.6,-14.432989690721637
BG32,Северен централен,2,BG,2020,low,16.6,0
BG32,Северен централен,2,BG,2021,low,15.8,-4.819277108433739
BG32,Северен централен,2,BG,2022,low,15.4,-2.531645569620255
BG32,Северен централен,2,BG,2023,low,15.9,3.2467532467532463
BG32,Северен централен,2,BG,2024,low,14.2,-10.691823899371075
BG33,Североизточен,2,BG,2008,low,28.5,NA
BG33,Североизточен,2,BG,2009,low,28.2,-1.052631578947371
BG33,Североизточен,2,BG,2010,low,27,-4.255319148936168
BG33,Североизточен,2,BG,2011,low,25.7,-4.8148148148148175
BG33,Североизточен,2,BG,2012,low,25.5,-0.7782101167315147
BG33,Североизточен,2,BG,2013,low,23.7,-7.058823529411767
BG33,Североизточен,2,BG,2014,low,24.4,2.9535864978902926
BG33,Североизточен,2,BG,2015,low,22.2,-9.016393442622949
BG33,Североизточен,2,BG,2016,low,22.2,0
BG33,Североизточен,2,BG,2017,low,22.6,1.8018018018018116
BG33,Североизточен,2,BG,2018,low,23.5,3.982300884955746
BG33,Североизточен,2,BG,2019,low,23.9,1.7021276595744619
BG33,Североизточен,2,BG,2020,low,21.4,-10.460251046025105
BG33,Североизточен,2,BG,2021,low,21.3,-0.4672897196261583
BG33,Североизточен,2,BG,2022,low,20.8,-2.3474178403755865
BG33,Североизточен,2,BG,2023,low,20.4,-1.9230769230769333
BG33,Североизточен,2,BG,2024,low,16.8,-17.647058823529402
BG34,Югоизточен,2,BG,2008,low,29.2,NA
BG34,Югоизточен,2,BG,2009,low,27.9,-4.45205479452055
BG34,Югоизточен,2,BG,2010,low,26.3,-5.734767025089598
BG34,Югоизточен,2,BG,2011,low,25.1,-4.562737642585549
BG34,Югоизточен,2,BG,2012,low,23.8,-5.179282868525899
BG34,Югоизточен,2,BG,2013,low,23.2,-2.5210084033613507
BG34,Югоизточен,2,BG,2014,low,23.9,3.0172413793103416
BG34,Югоизточен,2,BG,2015,low,23.7,-0.8368200836820056
BG34,Югоизточен,2,BG,2016,low,22.4,-5.485232067510552
BG34,Югоизточен,2,BG,2017,low,20.8,-7.142857142857134
BG34,Югоизточен,2,BG,2018,low,22.2,6.730769230769224
BG34,Югоизточен,2,BG,2019,low,23.1,4.054054054054064
BG34,Югоизточен,2,BG,2020,low,21.6,-6.493506493506493
BG34,Югоизточен,2,BG,2021,low,21.7,0.46296296296295303
BG34,Югоизточен,2,BG,2022,low,21.8,0.4608294930875642
BG34,Югоизточен,2,BG,2023,low,19.8,-9.174311926605503
BG34,Югоизточен,2,BG,2024,low,17.4,-12.121212121212132
BG4,Югозападна и Южна централна България,1,BG,2008,low,18.9,NA
BG4,Югозападна и Южна централна България,1,BG,2009,low,18.6,-1.5873015873015723
BG4,Югозападна и Южна централна България,1,BG,2010,low,17.1,-8.064516129032258
BG4,Югозападна и Южна централна България,1,BG,2011,low,16.2,-5.263157894736854
BG4,Югозападна и Южна централна България,1,BG,2012,low,15.3,-5.5555555555555465
BG4,Югозападна и Южна централна България,1,BG,2013,low,14.7,-3.9215686274509896
BG4,Югозападна и Южна централна България,1,BG,2014,low,15.2,3.4013605442176873
BG4,Югозападна и Южна централна България,1,BG,2015,low,14.7,-3.289473684210526
BG4,Югозападна и Южна централна България,1,BG,2016,low,14.2,-3.4013605442176873
BG4,Югозападна и Южна централна България,1,BG,2017,low,13.3,-6.338028169014074
BG4,Югозападна и Южна централна България,1,BG,2018,low,13.7,3.0075187969924704
BG4,Югозападна и Южна централна България,1,BG,2019,low,13.8,0.7299270072992805
BG4,Югозападна и Южна централна България,1,BG,2020,low,13.4,-2.898550724637684
BG4,Югозападна и Южна централна България,1,BG,2021,low,13,-2.9850746268656745
BG4,Югозападна и Южна централна България,1,BG,2022,low,12.3,-5.38461538461538
BG4,Югозападна и Южна централна България,1,BG,2023,low,11.7,-4.878048780487816
BG4,Югозападна и Южна централна България,1,BG,2024,low,10.4,-11.111111111111102
BG41,Югозападен,2,BG,2008,low,12.2,NA
BG41,Югозападен,2,BG,2009,low,12.2,0
BG41,Югозападен,2,BG,2010,low,10.5,-13.934426229508192
BG41,Югозападен,2,BG,2011,low,9.4,-10.476190476190473
BG41,Югозападен,2,BG,2012,low,8.7,-7.446808510638308
BG41,Югозападен,2,BG,2013,low,8.6,-1.1494252873563178
BG41,Югозападен,2,BG,2014,low,9.3,8.139534883720943
BG41,Югозападен,2,BG,2015,low,9.1,-2.1505376344086136
BG41,Югозападен,2,BG,2016,low,8.9,-2.19780219780219
BG41,Югозападен,2,BG,2017,low,8.1,-8.988764044943828
BG41,Югозападен,2,BG,2018,low,8,-1.2345679012345634
BG41,Югозападен,2,BG,2019,low,8.4,5.000000000000004
BG41,Югозападен,2,BG,2020,low,7.6,-9.52380952380953
BG41,Югозападен,2,BG,2021,low,7.9,3.947368421052641
BG41,Югозападен,2,BG,2022,low,7.7,-2.531645569620255
BG41,Югозападен,2,BG,2023,low,7.7,0
BG41,Югозападен,2,BG,2024,low,6.4,-16.88311688311688
BG42,Южен централен,2,BG,2008,low,28.3,NA
BG42,Южен централен,2,BG,2009,low,27.7,-2.1201413427561886
BG42,Южен централен,2,BG,2010,low,26.5,-4.332129963898915
BG42,Южен централен,2,BG,2011,low,26,-1.8867924528301887
BG42,Южен централен,2,BG,2012,low,24.9,-4.230769230769236
BG42,Южен централен,2,BG,2013,low,23.5,-5.622489959839352
BG42,Южен централен,2,BG,2014,low,23.9,1.7021276595744619
BG42,Южен централен,2,BG,2015,low,23.3,-2.5104602510460166
BG42,Южен централен,2,BG,2016,low,22.4,-3.862660944206018
BG42,Южен централен,2,BG,2017,low,21,-6.249999999999994
BG42,Южен централен,2,BG,2018,low,22.2,5.714285714285711
BG42,Южен централен,2,BG,2019,low,22.2,0
BG42,Южен централен,2,BG,2020,low,22.5,1.3513513513513546
BG42,Южен централен,2,BG,2021,low,21,-6.666666666666667
BG42,Южен централен,2,BG,2022,low,19.6,-6.66666666666666
BG42,Южен централен,2,BG,2023,low,17.8,-9.183673469387758
BG42,Южен централен,2,BG,2024,low,16.4,-7.865168539325855
CZ,Czechia,0,CZ,2008,low,9.1,NA
CZ,Czechia,0,CZ,2009,low,8.6,-5.4945054945054945
CZ,Czechia,0,CZ,2010,low,8.1,-5.813953488372093
CZ,Czechia,0,CZ,2011,low,7.7,-4.938271604938265
CZ,Czechia,0,CZ,2012,low,7.5,-2.5974025974025996
CZ,Czechia,0,CZ,2013,low,7.2,-3.9999999999999973
CZ,Czechia,0,CZ,2014,low,6.8,-5.55555555555556
CZ,Czechia,0,CZ,2015,low,6.8,0
CZ,Czechia,0,CZ,2016,low,6.6,-2.941176470588238
CZ,Czechia,0,CZ,2017,low,6.2,-6.0606060606060534
